 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   4. 7.2023    Time:   9: 6:24
 Units: L = cm   , T = hours, M = mmol 



                               Node( 31)

         time            h        theta    Temp  
       1063.0000    -1472.99  0.2489   20.000
       1064.0000    -1482.19  0.2487   20.000
       1065.0000     -536.86  0.2864   20.000
       1066.0000     -570.44  0.2836   20.000
       1067.0000     -600.27  0.2811   20.000
       1068.0000     -639.21  0.2788   20.000
       1069.0000     -675.67  0.2766   20.000
       1070.0000     -716.08  0.2742   20.000
       1071.0000     -747.58  0.2722   20.000
       1072.0000     -785.08  0.2703   20.000
       1073.0000     -827.25  0.2685   20.000
       1074.0000     -847.79  0.2675   20.000
       1075.0000     -867.00  0.2668   20.000
       1076.0000     -880.72  0.2662   20.000
       1077.0000     -894.66  0.2656   20.000
       1078.0000     -907.32  0.2651   20.000
       1079.0000     -919.66  0.2646   20.000
       1080.0000     -931.34  0.2641   20.000
       1081.0000     -942.57  0.2636   20.000
       1082.0000     -953.29  0.2632   20.000
       1083.0000     -963.94  0.2627   20.000
       1084.0000     -973.67  0.2623   20.000
       1085.0000     -983.11  0.2619   20.000
       1086.0000     -993.22  0.2615   20.000
       1087.0000    -1004.66  0.2611   20.000
       1088.0000    -1020.10  0.2606   20.000
       1089.0000    -1041.37  0.2600   20.000
       1090.0000    -1066.07  0.2593   20.000
       1091.0000    -1099.20  0.2583   20.000
       1092.0000    -1138.38  0.2571   20.000
       1093.0000    -1181.33  0.2559   20.000
       1094.0000    -1221.27  0.2547   20.000
       1095.0000    -1264.27  0.2534   20.000
       1096.0000    -1299.94  0.2524   20.000
       1097.0000    -1337.79  0.2517   20.000
       1098.0000    -1361.36  0.2512   20.000
       1099.0000    -1378.83  0.2508   20.000
       1100.0000    -1391.44  0.2506   20.000
       1101.0000    -1399.64  0.2504   20.000
       1102.0000    -1406.67  0.2503   20.000
       1103.0000    -1413.31  0.2501   20.000
       1104.0000    -1419.80  0.2500   20.000
       1105.0000    -1426.20  0.2499   20.000
       1106.0000    -1432.52  0.2498   20.000
       1107.0000    -1438.76  0.2496   20.000
       1108.0000    -1444.94  0.2495   20.000
       1109.0000    -1451.05  0.2494   20.000
       1110.0000    -1461.58  0.2492   20.000
       1111.0000    -1470.47  0.2490   20.000
       1112.0000    -1484.39  0.2487   20.000
       1113.0000    -1501.62  0.2484   20.000
       1114.0000     -544.74  0.2858   20.000
       1115.0000     -581.93  0.2826   20.000
       1116.0000     -621.82  0.2798   20.000
       1117.0000     -665.62  0.2772   20.000
       1118.0000     -705.80  0.2748   20.000
       1119.0000     -743.50  0.2725   20.000
       1120.0000     -780.02  0.2705   20.000
       1121.0000     -813.41  0.2690   20.000
       1122.0000     -838.41  0.2680   20.000
       1123.0000     -862.00  0.2670   20.000
       1124.0000     -880.42  0.2662   20.000
       1125.0000     -894.02  0.2656   20.000
       1126.0000     -907.30  0.2651   20.000
       1127.0000     -919.48  0.2646   20.000
       1128.0000     -931.27  0.2641   20.000
       1129.0000     -942.46  0.2636   20.000
       1130.0000     -953.20  0.2632   20.000
       1131.0000     -963.46  0.2627   20.000
       1132.0000     -973.28  0.2623   20.000
       1133.0000     -982.67  0.2619   20.000
       1134.0000     -993.29  0.2615   20.000
       1135.0000    -1004.97  0.2610   20.000
       1136.0000    -1019.83  0.2606   20.000
       1137.0000     -432.01  0.2963   20.000
       1138.0000     -477.74  0.2914   20.000
       1139.0000     -523.98  0.2875   20.000
       1140.0000     -565.25  0.2840   20.000
       1141.0000     -600.23  0.2811   20.000
       1142.0000     -647.91  0.2783   20.000
       1143.0000     -689.26  0.2757   20.000
       1144.0000     -728.47  0.2734   20.000
       1145.0000     -761.13  0.2714   20.000
       1146.0000     -796.85  0.2698   20.000
       1147.0000     -828.75  0.2684   20.000
       1148.0000     -849.74  0.2675   20.000
       1149.0000     -867.89  0.2667   20.000
       1150.0000     -881.81  0.2662   20.000
       1151.0000     -895.55  0.2656   20.000
       1152.0000     -908.23  0.2651   20.000
       1153.0000     -920.51  0.2645   20.000
       1154.0000     -932.16  0.2640   20.000
       1155.0000     -943.35  0.2636   20.000
       1156.0000     -954.04  0.2631   20.000
       1157.0000     -964.27  0.2627   20.000
       1158.0000     -975.15  0.2622   20.000
       1159.0000     -985.93  0.2618   20.000
       1160.0000     -998.09  0.2613   20.000
       1161.0000    -1019.38  0.2606   20.000
       1162.0000    -1048.32  0.2598   20.000
       1163.0000    -1084.70  0.2587   20.000
       1164.0000    -1127.56  0.2575   20.000
       1165.0000    -1175.28  0.2561   20.000
       1166.0000    -1226.28  0.2546   20.000
       1167.0000    -1279.40  0.2530   20.000
       1168.0000    -1348.96  0.2515   20.000
       1169.0000    -1410.08  0.2502   20.000
       1170.0000    -1461.57  0.2491   20.000
       1171.0000    -1499.67  0.2484   20.000
       1172.0000    -1519.62  0.2479   20.000
       1173.0000    -1531.39  0.2477   20.000
       1174.0000    -1537.41  0.2476   20.000
       1175.0000    -1543.22  0.2475   20.000
       1176.0000    -1548.19  0.2474   20.000
       1177.0000    -1553.22  0.2473   20.000
       1178.0000    -1558.07  0.2472   20.000
       1179.0000    -1562.90  0.2471   20.000
       1180.0000    -1567.65  0.2470   20.000
       1181.0000    -1572.36  0.2469   20.000
       1182.0000    -1579.19  0.2468   20.000
       1183.0000    -1585.90  0.2466   20.000
       1184.0000    -1595.34  0.2464   20.000
       1185.0000    -1613.28  0.2461   20.000
       1186.0000    -1641.08  0.2455   20.000
       1187.0000    -1688.03  0.2447   20.000
       1188.0000    -1760.38  0.2437   20.000
       1189.0000    -1844.73  0.2425   20.000
       1190.0000    -1936.66  0.2412   20.000
       1191.0000    -2011.91  0.2401   20.000
       1192.0000    -2065.51  0.2393   20.000
       1193.0000    -2110.59  0.2387   20.000
       1194.0000    -2163.91  0.2380   20.000
       1195.0000    -2222.03  0.2375   20.000
       1196.0000    -2245.76  0.2372   20.000
       1197.0000     -689.08  0.2758   20.000
       1198.0000     -705.41  0.2748   20.000
       1199.0000     -723.70  0.2737   20.000
       1200.0000     -740.50  0.2727   20.000
       1201.0000     -755.48  0.2718   20.000
       1202.0000     -769.54  0.2710   20.000
       1203.0000     -786.73  0.2702   20.000
       1204.0000     -804.14  0.2694   20.000
       1205.0000     -820.83  0.2687   20.000
       1206.0000     -838.86  0.2680   20.000
       1207.0000     -854.99  0.2673   20.000
       1208.0000     -872.25  0.2666   20.000
       1209.0000     -893.89  0.2657   20.000
       1210.0000     -918.20  0.2647   20.000
       1211.0000     -946.80  0.2635   20.000
       1212.0000     -978.98  0.2621   20.000
       1213.0000    -1022.67  0.2605   20.000
       1214.0000    -1077.49  0.2589   20.000
       1215.0000    -1133.28  0.2573   20.000
       1216.0000    -1184.93  0.2557   20.000
       1217.0000    -1231.29  0.2544   20.000
       1218.0000    -1273.17  0.2532   20.000
       1219.0000    -1314.64  0.2522   20.000
       1220.0000    -1340.99  0.2516   20.000
       1221.0000    -1349.66  0.2514   20.000
       1222.0000    -1360.71  0.2512   20.000
       1223.0000    -1367.54  0.2511   20.000
       1224.0000    -1377.19  0.2509   20.000
       1225.0000    -1383.77  0.2507   20.000
       1226.0000    -1390.85  0.2506   20.000
       1227.0000    -1397.52  0.2505   20.000
       1228.0000    -1404.20  0.2503   20.000
       1229.0000    -1410.76  0.2502   20.000
       1230.0000    -1420.66  0.2500   20.000
       1231.0000    -1429.39  0.2498   20.000
       1232.0000    -1440.34  0.2496   20.000
       1233.0000    -1457.80  0.2492   20.000
       1234.0000    -1490.26  0.2486   20.000
       1235.0000     -544.81  0.2858   20.000
       1236.0000     -585.13  0.2824   20.000
       1237.0000     -630.26  0.2793   20.000
       1238.0000     -674.15  0.2767   20.000
       1239.0000     -711.80  0.2744   20.000
       1240.0000     -751.55  0.2721   20.000
       1241.0000     -790.41  0.2700   20.000
       1242.0000     -832.11  0.2683   20.000
       1243.0000     -864.57  0.2669   20.000
       1244.0000     -886.85  0.2659   20.000
       1245.0000     -903.05  0.2653   20.000
       1246.0000     -915.87  0.2647   20.000
       1247.0000     -928.03  0.2642   20.000
       1248.0000     -939.36  0.2637   20.000
       1249.0000     -950.26  0.2633   20.000
       1250.0000     -960.64  0.2628   20.000
       1251.0000     -970.58  0.2624   20.000
       1252.0000     -980.09  0.2620   20.000
       1253.0000     -989.18  0.2616   20.000
       1254.0000    -1000.95  0.2612   20.000
       1255.0000    -1015.22  0.2608   20.000
       1256.0000    -1031.74  0.2603   20.000
       1257.0000    -1053.33  0.2596   20.000
       1258.0000    -1082.62  0.2588   20.000
       1259.0000     -447.97  0.2944   20.000
       1260.0000     -500.12  0.2895   20.000
       1261.0000     -548.11  0.2855   20.000
       1262.0000     -589.61  0.2820   20.000
       1263.0000     -637.22  0.2789   20.000
       1264.0000     -682.23  0.2762   20.000
       1265.0000     -713.72  0.2742   20.000
       1266.0000     -739.89  0.2727   20.000
       1267.0000     -761.02  0.2715   20.000
       1268.0000     -778.22  0.2705   20.000
       1269.0000     -797.14  0.2697   20.000
       1270.0000     -813.99  0.2690   20.000
       1271.0000     -830.41  0.2683   20.000
       1272.0000     -845.97  0.2677   20.000
       1273.0000     -860.91  0.2670   20.000
       1274.0000     -875.18  0.2664   20.000
       1275.0000     -888.83  0.2659   20.000
       1276.0000     -901.89  0.2653   20.000
       1277.0000     -914.38  0.2648   20.000
       1278.0000     -928.15  0.2642   20.000
       1279.0000     -940.35  0.2637   20.000
       1280.0000     -954.53  0.2631   20.000
       1281.0000     -971.83  0.2624   20.000
       1282.0000     -994.18  0.2615   20.000
       1283.0000    -1031.57  0.2603   20.000
       1284.0000     -651.26  0.2781   20.000
       1285.0000     -696.30  0.2754   20.000
       1286.0000     -738.36  0.2728   20.000
       1287.0000     -779.34  0.2705   20.000
       1288.0000     -830.98  0.2683   20.000
       1289.0000     -873.56  0.2665   20.000
       1290.0000     -910.36  0.2649   20.000
       1291.0000     -938.88  0.2637   20.000
       1292.0000     -954.12  0.2631   20.000
       1293.0000     -966.86  0.2626   20.000
       1294.0000     -976.58  0.2622   20.000
       1295.0000     -986.11  0.2618   20.000
       1296.0000     -995.06  0.2614   20.000
       1297.0000    -1005.76  0.2610   20.000
       1298.0000    -1017.66  0.2607   20.000
       1299.0000    -1029.15  0.2603   20.000
       1300.0000    -1040.47  0.2600   20.000
       1301.0000    -1051.52  0.2597   20.000
       1302.0000    -1064.59  0.2593   20.000
       1303.0000    -1076.55  0.2589   20.000
       1304.0000    -1090.13  0.2585   20.000
       1305.0000    -1107.94  0.2580   20.000
       1306.0000    -1132.22  0.2573   20.000
       1307.0000    -1164.42  0.2564   20.000
       1308.0000    -1203.73  0.2552   20.000
       1309.0000    -1249.82  0.2539   20.000
       1310.0000    -1305.50  0.2524   20.000
       1311.0000    -1383.51  0.2508   20.000
       1312.0000    -1455.28  0.2493   20.000
       1313.0000    -1518.65  0.2480   20.000
       1314.0000    -1571.33  0.2469   20.000
       1315.0000    -1613.02  0.2461   20.000
       1316.0000    -1633.97  0.2456   20.000
       1317.0000    -1645.50  0.2454   20.000
       1318.0000    -1650.79  0.2453   20.000
       1319.0000    -1655.50  0.2452   20.000
       1320.0000    -1659.33  0.2451   20.000
       1321.0000    -1663.28  0.2451   20.000
       1322.0000    -1667.34  0.2450   20.000
       1323.0000    -1672.18  0.2449   20.000
       1324.0000    -1677.35  0.2448   20.000
       1325.0000    -1682.46  0.2448   20.000
       1326.0000    -1691.26  0.2446   20.000
       1327.0000    -1699.33  0.2445   20.000
       1328.0000    -1710.64  0.2444   20.000
       1329.0000    -1736.63  0.2440   20.000
       1330.0000    -1781.86  0.2434   20.000
       1331.0000    -1835.81  0.2426   20.000
       1332.0000     -620.30  0.2800   20.000
       1333.0000     -666.06  0.2772   20.000
       1334.0000     -710.91  0.2745   20.000
       1335.0000     -751.28  0.2721   20.000
       1336.0000     -793.22  0.2699   20.000
       1337.0000     -841.21  0.2679   20.000
       1338.0000     -880.25  0.2662   20.000
       1339.0000     -915.50  0.2647   20.000
       1340.0000     -938.44  0.2637   20.000
       1341.0000     -957.98  0.2629   20.000
       1342.0000     -973.28  0.2623   20.000
       1343.0000     -986.85  0.2617   20.000
       1344.0000     -995.85  0.2613   20.000
       1345.0000    -1007.40  0.2610   20.000
       1346.0000    -1020.31  0.2606   20.000
       1347.0000    -1031.71  0.2603   20.000
       1348.0000    -1043.05  0.2599   20.000
       1349.0000    -1054.02  0.2596   20.000
       1350.0000    -1067.51  0.2592   20.000
       1351.0000    -1080.23  0.2588   20.000
       1352.0000    -1093.38  0.2585   20.000
       1353.0000    -1112.95  0.2579   20.000
       1354.0000    -1141.02  0.2571   20.000
       1355.0000    -1176.33  0.2560   20.000
       1356.0000    -1217.99  0.2548   20.000
       1357.0000    -1259.45  0.2536   20.000
       1358.0000    -1325.47  0.2520   20.000
       1359.0000    -1404.00  0.2504   20.000
       1360.0000    -1452.05  0.2493   20.000
       1361.0000    -1511.46  0.2482   20.000
       1362.0000    -1566.88  0.2470   20.000
       1363.0000    -1609.37  0.2461   20.000
       1364.0000    -1628.35  0.2457   20.000
       1365.0000     -566.57  0.2839   20.000
       1366.0000     -590.02  0.2820   20.000
       1367.0000     -615.52  0.2802   20.000
       1368.0000     -641.24  0.2787   20.000
       1369.0000     -664.27  0.2773   20.000
       1370.0000     -685.65  0.2760   20.000
       1371.0000     -705.20  0.2748   20.000
       1372.0000     -723.19  0.2737   20.000
       1373.0000     -739.70  0.2728   20.000
       1374.0000     -755.73  0.2718   20.000
       1375.0000     -770.96  0.2709   20.000
       1376.0000     -791.15  0.2700   20.000
       1377.0000     -814.22  0.2690   20.000
       1378.0000     -843.04  0.2678   20.000
       1379.0000     -876.82  0.2664   20.000
       1380.0000     -914.42  0.2648   20.000
       1381.0000     -955.16  0.2631   20.000
       1382.0000     -998.23  0.2613   20.000
       1383.0000    -1050.63  0.2597   20.000
       1384.0000    -1091.39  0.2585   20.000
       1385.0000    -1133.54  0.2573   20.000
       1386.0000    -1155.32  0.2566   20.000
       1387.0000    -1175.85  0.2560   20.000
       1388.0000    -1190.78  0.2556   20.000
       1389.0000    -1199.28  0.2553   20.000
       1390.0000    -1207.53  0.2551   20.000
       1391.0000    -1214.78  0.2549   20.000
       1392.0000    -1222.02  0.2547   20.000
       1393.0000    -1228.97  0.2545   20.000
       1394.0000    -1235.81  0.2543   20.000
       1395.0000    -1242.47  0.2541   20.000
       1396.0000    -1249.00  0.2539   20.000
       1397.0000    -1255.37  0.2537   20.000
       1398.0000    -1263.12  0.2535   20.000
       1399.0000    -1270.42  0.2532   20.000
       1400.0000    -1279.25  0.2530   20.000
       1401.0000    -1295.77  0.2526   20.000
       1402.0000    -1329.68  0.2519   20.000
       1403.0000    -1376.06  0.2509   20.000
       1404.0000    -1436.24  0.2497   20.000
       1405.0000    -1501.67  0.2484   20.000
       1406.0000    -1577.44  0.2468   20.000
       1407.0000    -1659.41  0.2451   20.000
       1408.0000    -1731.56  0.2441   20.000
       1409.0000    -1797.63  0.2431   20.000
       1410.0000    -1839.15  0.2425   20.000
       1411.0000    -1902.65  0.2417   20.000
       1412.0000    -1913.14  0.2414   20.000
       1413.0000     -434.04  0.2960   20.000
       1414.0000     -472.98  0.2918   20.000
       1415.0000     -512.35  0.2885   20.000
       1416.0000     -545.11  0.2857   20.000
       1417.0000     -571.64  0.2835   20.000
       1418.0000     -594.49  0.2815   20.000
       1419.0000     -621.38  0.2799   20.000
       1420.0000     -646.31  0.2783   20.000
       1421.0000     -669.09  0.2770   20.000
       1422.0000     -690.84  0.2757   20.000
       1423.0000     -710.64  0.2745   20.000
       1424.0000     -729.10  0.2734   20.000
       1425.0000     -746.57  0.2724   20.000
       1426.0000     -764.18  0.2713   20.000
       1427.0000     -787.58  0.2702   20.000
       1428.0000     -815.41  0.2690   20.000
       1429.0000     -843.88  0.2678   20.000
       1430.0000     -870.83  0.2666   20.000
       1431.0000     -896.63  0.2655   20.000
       1432.0000     -920.83  0.2645   20.000
       1433.0000     -939.67  0.2637   20.000
       1434.0000     -955.82  0.2630   20.000
       1435.0000     -968.13  0.2625   20.000
       1436.0000     -978.77  0.2621   20.000
       1437.0000     -988.00  0.2617   20.000
       1438.0000     -997.23  0.2613   20.000
       1439.0000    -1008.52  0.2609   20.000
       1440.0000    -1020.27  0.2606   20.000
       1441.0000    -1031.75  0.2603   20.000
       1442.0000    -1043.00  0.2599   20.000
       1443.0000    -1053.99  0.2596   20.000
       1444.0000    -1064.74  0.2593   20.000
       1445.0000    -1075.25  0.2590   20.000
       1446.0000    -1087.30  0.2586   20.000
       1447.0000    -1098.64  0.2583   20.000
       1448.0000    -1110.10  0.2580   20.000
       1449.0000    -1122.12  0.2576   20.000
       1450.0000    -1135.11  0.2572   20.000
       1451.0000    -1150.13  0.2568   20.000
       1452.0000    -1167.49  0.2563   20.000
       1453.0000    -1189.74  0.2556   20.000
       1454.0000    -1209.42  0.2550   20.000
       1455.0000    -1229.46  0.2545   20.000
       1456.0000    -1242.30  0.2541   20.000
       1457.0000    -1256.56  0.2537   20.000
       1458.0000    -1268.05  0.2533   20.000
       1459.0000    -1276.12  0.2531   20.000
       1460.0000    -1282.27  0.2529   20.000
       1461.0000    -1288.45  0.2527   20.000
       1462.0000    -1295.40  0.2525   20.000
       1463.0000    -1303.31  0.2524   20.000
       1464.0000    -1311.00  0.2522   20.000
       1465.0000    -1318.64  0.2521   20.000
       1466.0000    -1326.19  0.2519   20.000
       1467.0000    -1333.65  0.2518   20.000
       1468.0000    -1341.02  0.2516   20.000
       1469.0000    -1348.31  0.2515   20.000
       1470.0000    -1357.65  0.2513   20.000
       1471.0000    -1367.51  0.2511   20.000
       1472.0000    -1377.04  0.2509   20.000
       1473.0000    -1387.73  0.2507   20.000
       1474.0000    -1399.12  0.2504   20.000
       1475.0000    -1412.18  0.2502   20.000
       1476.0000    -1428.15  0.2498   20.000
       1477.0000    -1445.95  0.2495   20.000
       1478.0000    -1468.63  0.2490   20.000
       1479.0000    -1491.07  0.2486   20.000
       1480.0000    -1511.94  0.2481   20.000
       1481.0000    -1533.81  0.2477   20.000
       1482.0000    -1549.90  0.2473   20.000
       1483.0000    -1561.10  0.2471   20.000
       1484.0000    -1566.62  0.2470   20.000
       1485.0000    -1572.15  0.2469   20.000
       1486.0000    -1576.78  0.2468   20.000
       1487.0000    -1581.50  0.2467   20.000
       1488.0000    -1586.02  0.2466   20.000
       1489.0000    -1590.54  0.2465   20.000
       1490.0000    -1594.98  0.2464   20.000
       1491.0000    -1599.37  0.2464   20.000
       1492.0000    -1603.72  0.2463   20.000
       1493.0000    -1608.01  0.2462   20.000
       1494.0000    -1614.66  0.2460   20.000
       1495.0000    -1620.70  0.2459   20.000
       1496.0000    -1630.00  0.2457   20.000
       1497.0000    -1649.09  0.2454   20.000
       1498.0000    -1686.34  0.2447   20.000
       1499.0000    -1752.66  0.2438   20.000
       1500.0000    -1834.74  0.2426   20.000
       1501.0000    -1932.86  0.2412   20.000
       1502.0000    -2040.89  0.2397   20.000
       1503.0000    -2162.54  0.2380   20.000
       1504.0000    -2307.37  0.2366   20.000
       1505.0000    -2420.42  0.2355   20.000
       1506.0000    -2492.68  0.2348   20.000
       1507.0000    -2560.11  0.2342   20.000
       1508.0000    -2575.63  0.2340   20.000
       1509.0000    -2588.69  0.2339   20.000
       1510.0000    -2593.28  0.2338   20.000
       1511.0000    -2597.73  0.2338   20.000
       1512.0000    -2600.30  0.2338   20.000
       1513.0000    -2602.85  0.2338   20.000
       1514.0000    -2605.05  0.2337   20.000
       1515.0000    -2607.27  0.2337   20.000
       1516.0000    -2609.40  0.2337   20.000
       1517.0000    -2611.53  0.2337   20.000
       1518.0000    -2618.93  0.2336   20.000
       1519.0000    -2624.90  0.2335   20.000
       1520.0000    -2632.67  0.2335   20.000
       1521.0000    -2643.88  0.2334   20.000
       1522.0000    -2659.69  0.2332   20.000
       1523.0000    -2684.27  0.2330   20.000
       1524.0000    -2743.14  0.2324   20.000
       1525.0000    -2844.86  0.2316   20.000
       1526.0000    -3037.62  0.2304   20.000
       1527.0000    -3225.84  0.2291   20.000
       1528.0000    -3360.63  0.2281   20.000
       1529.0000    -3493.09  0.2273   20.000
       1530.0000    -3633.65  0.2264   20.000
       1531.0000    -3720.09  0.2260   20.000
       1532.0000    -3760.96  0.2258   20.000
       1533.0000    -3785.05  0.2257   20.000
       1534.0000    -3794.96  0.2257   20.000
       1535.0000    -3802.60  0.2257   20.000
       1536.0000    -3807.33  0.2256   20.000
       1537.0000    -3810.75  0.2256   20.000
       1538.0000    -3813.15  0.2256   20.000
       1539.0000    -3814.98  0.2256   20.000
       1540.0000    -3816.51  0.2256   20.000
       1541.0000    -3818.00  0.2256   20.000
       1542.0000    -3829.79  0.2255   20.000
       1543.0000    -3843.48  0.2255   20.000
       1544.0000    -3863.72  0.2254   20.000
       1545.0000    -3905.96  0.2252   20.000
       1546.0000    -3997.38  0.2248   20.000
       1547.0000    -4147.91  0.2241   20.000
       1548.0000    -4281.93  0.2235   20.000
       1549.0000    -4565.59  0.2222   20.000
       1550.0000    -5016.42  0.2207   20.000
       1551.0000    -5468.03  0.2192   20.000
       1552.0000    -5945.41  0.2178   20.000
       1553.0000    -6644.55  0.2162   20.000
       1554.0000    -7242.60  0.2149   20.000
       1555.0000    -7775.21  0.2138   20.000
       1556.0000    -8047.66  0.2134   20.000
       1557.0000     -828.04  0.2684   20.000
       1558.0000     -823.98  0.2686   20.000
       1559.0000     -839.79  0.2679   20.000
       1560.0000     -855.14  0.2673   20.000
       1561.0000     -869.62  0.2667   20.000
       1562.0000     -883.52  0.2661   20.000
       1563.0000     -896.81  0.2655   20.000
       1564.0000     -909.52  0.2650   20.000
       1565.0000     -921.68  0.2645   20.000
       1566.0000     -934.65  0.2639   20.000
       1567.0000     -946.82  0.2634   20.000
       1568.0000     -959.51  0.2629   20.000
       1569.0000     -976.48  0.2622   20.000
       1570.0000     -999.90  0.2612   20.000
       1571.0000    -1040.69  0.2600   20.000
       1572.0000    -1089.20  0.2586   20.000
       1573.0000    -1144.48  0.2570   20.000
       1574.0000    -1204.45  0.2552   20.000
       1575.0000    -1265.51  0.2534   20.000
       1576.0000    -1342.85  0.2516   20.000
       1577.0000    -1418.52  0.2500   20.000
       1578.0000    -1486.10  0.2486   20.000
       1579.0000    -1498.27  0.2483   20.000
       1580.0000    -1514.08  0.2481   20.000
       1581.0000    -1519.56  0.2480   20.000
       1582.0000    -1526.14  0.2478   20.000
       1583.0000    -1531.10  0.2477   20.000
       1584.0000    -1536.43  0.2476   20.000
       1585.0000    -1541.42  0.2475   20.000
       1586.0000    -1546.46  0.2474   20.000
       1587.0000    -1551.39  0.2473   20.000
       1588.0000    -1556.29  0.2472   20.000
       1589.0000    -1561.12  0.2471   20.000
       1590.0000    -1568.19  0.2470   20.000
       1591.0000    -1574.79  0.2469   20.000
       1592.0000    -1584.02  0.2467   20.000
       1593.0000    -1603.14  0.2463   20.000
       1594.0000    -1634.37  0.2457   20.000
       1595.0000    -1685.05  0.2447   20.000
       1596.0000    -1767.97  0.2436   20.000
       1597.0000    -1864.61  0.2422   20.000
       1598.0000    -1973.41  0.2407   20.000
       1599.0000    -2086.30  0.2391   20.000
       1600.0000    -2221.52  0.2375   20.000
       1601.0000    -2360.06  0.2361   20.000
       1602.0000    -2473.21  0.2350   20.000
       1603.0000    -2559.80  0.2342   20.000
       1604.0000    -2590.40  0.2338   20.000
       1605.0000    -2606.18  0.2337   20.000
       1606.0000    -2613.67  0.2336   20.000
       1607.0000    -2618.76  0.2336   20.000
       1608.0000    -2622.00  0.2336   20.000
       1609.0000    -2624.63  0.2335   20.000
       1610.0000    -2626.90  0.2335   20.000
       1611.0000    -2629.08  0.2335   20.000
       1612.0000    -2631.18  0.2335   20.000
       1613.0000    -2633.25  0.2335   20.000
       1614.0000    -2639.90  0.2334   20.000
       1615.0000    -2645.92  0.2333   20.000
       1616.0000    -2655.28  0.2333   20.000
       1617.0000    -2673.22  0.2331   20.000
       1618.0000    -2708.76  0.2328   20.000
       1619.0000    -2751.56  0.2323   20.000
       1620.0000    -2797.12  0.2319   20.000
       1621.0000    -2859.65  0.2315   20.000
       1622.0000    -2930.85  0.2310   20.000
       1623.0000    -3034.64  0.2304   20.000
       1624.0000    -3121.28  0.2298   20.000
       1625.0000    -3185.99  0.2293   20.000
       1626.0000    -3250.76  0.2289   20.000
       1627.0000    -3282.10  0.2287   20.000
       1628.0000    -3293.04  0.2286   20.000
       1629.0000    -3301.35  0.2286   20.000
       1630.0000    -3305.80  0.2285   20.000
       1631.0000    -3309.27  0.2285   20.000
       1632.0000    -3311.63  0.2285   20.000
       1633.0000    -3313.57  0.2285   20.000
       1634.0000    -3315.24  0.2285   20.000
       1635.0000    -3316.86  0.2285   20.000
       1636.0000    -3318.44  0.2285   20.000
       1637.0000    -3320.00  0.2284   20.000
       1638.0000    -3328.07  0.2284   20.000
       1639.0000    -3335.38  0.2283   20.000
       1640.0000    -3344.33  0.2283   20.000
       1641.0000    -3358.69  0.2282   20.000
       1642.0000    -3382.51  0.2280   20.000
       1643.0000    -3433.07  0.2277   20.000
       1644.0000    -3509.44  0.2272   20.000
       1645.0000    -3687.62  0.2262   20.000
       1646.0000    -3983.38  0.2249   20.000
       1647.0000    -4280.94  0.2235   20.000
       1648.0000    -4617.95  0.2220   20.000
       1649.0000    -5011.40  0.2207   20.000
       1650.0000    -5355.93  0.2196   20.000
       1651.0000    -5472.84  0.2192   20.000
       1652.0000    -5567.43  0.2189   20.000
       1653.0000    -5607.20  0.2188   20.000
       1654.0000    -5638.57  0.2187   20.000
       1655.0000    -5659.57  0.2186   20.000
       1656.0000    -5675.34  0.2186   20.000
       1657.0000    -5686.72  0.2186   20.000
       1658.0000    -5694.90  0.2185   20.000
       1659.0000    -5700.87  0.2185   20.000
       1660.0000    -5705.16  0.2185   20.000
       1661.0000    -5708.32  0.2185   20.000
       1662.0000    -5725.20  0.2184   20.000
       1663.0000    -5741.37  0.2184   20.000
       1664.0000    -5772.61  0.2183   20.000
       1665.0000    -5867.79  0.2180   20.000
       1666.0000     -742.87  0.2726   20.000
       1667.0000     -766.97  0.2711   20.000
       1668.0000     -814.10  0.2690   20.000
       1669.0000     -865.47  0.2669   20.000
       1670.0000     -915.53  0.2647   20.000
       1671.0000     -965.40  0.2627   20.000
       1672.0000    -1018.65  0.2607   20.000
       1673.0000    -1076.76  0.2589   20.000
       1674.0000    -1123.78  0.2575   20.000
       1675.0000    -1162.79  0.2564   20.000
       1676.0000    -1183.46  0.2557   20.000
       1677.0000    -1197.80  0.2554   20.000
       1678.0000    -1205.72  0.2551   20.000
       1679.0000    -1213.82  0.2549   20.000
       1680.0000    -1220.87  0.2547   20.000
       1681.0000    -1227.99  0.2545   20.000
       1682.0000    -1234.79  0.2543   20.000
       1683.0000    -1241.50  0.2541   20.000
       1684.0000    -1248.03  0.2539   20.000
       1685.0000    -1254.43  0.2537   20.000
       1686.0000    -1262.33  0.2535   20.000
       1687.0000    -1269.76  0.2533   20.000
       1688.0000    -1278.19  0.2530   20.000
       1689.0000    -1294.34  0.2526   20.000
       1690.0000    -1330.06  0.2519   20.000
       1691.0000    -1378.60  0.2509   20.000
       1692.0000    -1439.50  0.2496   20.000
       1693.0000    -1510.28  0.2482   20.000
       1694.0000    -1589.65  0.2466   20.000
       1695.0000    -1681.77  0.2448   20.000
       1696.0000    -1779.98  0.2434   20.000
       1697.0000    -1841.98  0.2425   20.000
       1698.0000    -1887.29  0.2418   20.000
       1699.0000    -1940.62  0.2411   20.000
       1700.0000    -1961.30  0.2408   20.000
       1701.0000     -438.57  0.2955   20.000
       1702.0000     -476.60  0.2915   20.000
       1703.0000     -514.37  0.2883   20.000
