  0.4043  -0.215E-02 -0.2667E+01  0.4756E-05  0.9120E+02  0.1960E+01    1.0000  0.0000E+00
  0.4043  -0.278E-02 -0.2556E+01  0.5383E-05  0.9108E+02  0.1959E+01    1.0000  0.0000E+00
  0.4043  -0.359E-02 -0.2444E+01  0.6092E-05  0.9094E+02  0.1959E+01    1.0000  0.0000E+00
  0.4043  -0.464E-02 -0.2333E+01  0.6895E-05  0.9078E+02  0.1958E+01    1.0000  0.5542E-32
  0.4043  -0.599E-02 -0.2222E+01  0.7804E-05  0.9060E+02  0.1957E+01    1.0000  0.5542E-32
  0.4043  -0.774E-02 -0.2111E+01  0.8833E-05  0.9039E+02  0.1956E+01    1.0000  0.5586E-31
  0.4043  -0.100E-01 -0.2000E+01  0.9997E-05  0.9016E+02  0.1955E+01    1.0000  0.5586E-31
  0.4043  -0.129E-01 -0.1889E+01  0.1131E-04  0.8990E+02  0.1954E+01    1.0000  0.2158E-30
  0.4043  -0.167E-01 -0.1778E+01  0.1281E-04  0.8961E+02  0.1952E+01    1.0000  0.1185E-29
  0.4043  -0.215E-01 -0.1667E+01  0.1449E-04  0.8928E+02  0.1951E+01    1.0000  0.3636E-29
  0.4043  -0.278E-01 -0.1556E+01  0.1640E-04  0.8890E+02  0.1949E+01    1.0000  0.1194E-28
  0.4043  -0.359E-01 -0.1444E+01  0.1856E-04  0.8848E+02  0.1947E+01    1.0000  0.4613E-28
  0.4043  -0.464E-01 -0.1333E+01  0.2101E-04  0.8800E+02  0.1944E+01    1.0000  0.1653E-27
  0.4043  -0.599E-01 -0.1222E+01  0.2378E-04  0.8746E+02  0.1942E+01    1.0000  0.5765E-27
  0.4043  -0.774E-01 -0.1111E+01  0.2691E-04  0.8685E+02  0.1939E+01    1.0000  0.2076E-26
  0.4043  -0.100E+00 -0.1000E+01  0.3046E-04  0.8616E+02  0.1935E+01    1.0000  0.7467E-26
  0.4043  -0.129E+00 -0.8889E+00  0.3447E-04  0.8539E+02  0.1931E+01    1.0000  0.2659E-25
  0.4043  -0.167E+00 -0.7778E+00  0.3902E-04  0.8452E+02  0.1927E+01    1.0000  0.9290E-25
