

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

   512.00000 -0.719066E+01  0.167424E+01 -0.719165E+01  0.142146E+01 -0.101342E+02  -1984.234  -1975.746  -1971.275     512
   513.00000 -0.719066E+01  0.167683E+01 -0.719166E+01  0.142385E+01 -0.101403E+02  -1999.563  -1990.912  -1986.272     513
   514.00000 -0.719066E+01  0.168035E+01 -0.719166E+01  0.142709E+01 -0.101463E+02  -2016.817  -2007.822  -2002.827     514
   515.00000 -0.719066E+01  0.168682E+01 -0.719166E+01  0.143304E+01 -0.101519E+02  -2035.122  -2025.791  -2020.450     515
   516.00000 -0.719066E+01  0.169286E+01 -0.719166E+01  0.143856E+01 -0.101573E+02  -2059.451  -2049.141  -2042.798     516
   517.00000 -0.719066E+01  0.169745E+01 -0.719166E+01  0.144275E+01 -0.101624E+02  -2080.224  -2069.811  -2063.363     517
   518.00000 -0.719066E+01  0.170433E+01 -0.719166E+01  0.144901E+01 -0.101672E+02  -2098.203  -2088.096  -2081.962     518
   519.00000 -0.719066E+01  0.171300E+01 -0.719167E+01  0.145686E+01 -0.101717E+02  -2121.490  -2110.585  -2103.635     519
   520.00000 -0.719066E+01  0.172007E+01 -0.719167E+01  0.146324E+01 -0.101760E+02  -2146.600  -2134.799  -2126.936     520
   521.00000 -0.719066E+01  0.172366E+01 -0.719166E+01  0.146646E+01 -0.101799E+02  -2169.049  -2156.774  -2148.577     521
   522.00000 -0.719066E+01  0.172425E+01 -0.719165E+01  0.146699E+01 -0.101837E+02  -2188.669  -2178.094  -2171.407     522
   523.00000 -0.719066E+01  0.172425E+01 -0.719165E+01  0.146699E+01 -0.101874E+02  -2200.126  -2191.194  -2186.268     523
   524.00000 -0.719066E+01  0.172425E+01 -0.719164E+01  0.146699E+01 -0.101911E+02  -2211.411  -2203.019  -2198.651     524
   525.00000 -0.719066E+01  0.172425E+01 -0.719164E+01  0.146699E+01 -0.101947E+02  -2222.777  -2214.512  -2210.274     525
   526.00000 -0.719066E+01  0.172425E+01 -0.719163E+01  0.146699E+01 -0.101983E+02  -2234.087  -2225.839  -2221.619     526
   527.00000 -0.719066E+01  0.172425E+01 -0.719163E+01  0.146699E+01 -0.102018E+02  -2245.272  -2237.024  -2232.804     527
   528.00000 -0.719066E+01  0.172425E+01 -0.719162E+01  0.146699E+01 -0.102053E+02  -2256.322  -2248.073  -2243.852     528
   529.00000 -0.719066E+01  0.172504E+01 -0.719162E+01  0.146768E+01 -0.102088E+02  -2267.237  -2258.988  -2254.767     529
   530.00000 -0.719066E+01  0.172557E+01 -0.719162E+01  0.146815E+01 -0.102122E+02  -2280.666  -2272.072  -2267.494     530
   531.00000 -0.719066E+01  0.172644E+01 -0.719162E+01  0.146892E+01 -0.102156E+02  -2292.520  -2283.987  -2279.472     531
   532.00000 -0.719066E+01  0.172706E+01 -0.719161E+01  0.146946E+01 -0.102189E+02  -2305.670  -2296.975  -2292.293     532
   533.00000 -0.719066E+01  0.172867E+01 -0.719161E+01  0.147086E+01 -0.102222E+02  -2317.484  -2308.881  -2304.293     533
   534.00000 -0.719066E+01  0.172968E+01 -0.719161E+01  0.147175E+01 -0.102254E+02  -2332.742  -2323.691  -2318.642     534
   535.00000 -0.719066E+01  0.173068E+01 -0.719160E+01  0.147262E+01 -0.102285E+02  -2344.960  -2336.114  -2331.278     535
   536.00000 -0.719066E+01  0.173232E+01 -0.719160E+01  0.147405E+01 -0.102317E+02  -2357.693  -2348.853  -2344.020     536
   537.00000 -0.719066E+01  0.173595E+01 -0.719161E+01  0.147719E+01 -0.102347E+02  -2372.251  -2363.116  -2357.980     537
   538.00000 -0.719066E+01  0.174453E+01 -0.719162E+01  0.148460E+01 -0.102377E+02  -2392.928  -2382.776  -2376.594     538
   539.00000 -0.719066E+01  0.175847E+01 -0.719163E+01  0.149657E+01 -0.102406E+02  -2428.769  -2415.924  -2406.976     539
   540.00000 -0.719066E+01  0.177529E+01 -0.719164E+01  0.151088E+01 -0.102433E+02  -2478.737  -2462.372  -2449.829     540
   541.00000 -0.719066E+01  0.179390E+01 -0.719164E+01  0.152657E+01 -0.102458E+02  -2534.119  -2514.911  -2499.488     541
   542.00000 -0.719066E+01  0.181365E+01 -0.719164E+01  0.154304E+01 -0.102481E+02  -2593.272  -2571.530  -2553.560     542
   543.00000 -0.719066E+01  0.183390E+01 -0.719165E+01  0.155975E+01 -0.102502E+02  -2653.984  -2629.850  -2609.503     543
   544.00000 -0.719066E+01  0.184113E+01 -0.719161E+01  0.156565E+01 -0.102521E+02  -2714.765  -2688.285  -2665.644     544
   545.00000 -0.719066E+01  0.184650E+01 -0.719161E+01  0.157001E+01 -0.102538E+02  -2727.247  -2708.724  -2694.077     545
   546.00000 -0.719066E+01  0.184903E+01 -0.719160E+01  0.157207E+01 -0.102555E+02  -2747.267  -2731.464  -2719.545     546
   547.00000 -0.719066E+01  0.185228E+01 -0.719160E+01  0.157469E+01 -0.102571E+02  -2753.912  -2741.577  -2733.175     547
   548.00000 -0.719066E+01  0.185305E+01 -0.719160E+01  0.157531E+01 -0.102586E+02  -2768.368  -2756.282  -2748.126     548
   548.28700 -0.788258E+01  0.185327E+01 -0.788352E+01  0.157552E+01 -0.102593E+02   -914.063  -1400.250  -2050.907     549
   550.00000 -0.788258E+01  0.185327E+01 -0.788353E+01  0.157552E+01 -0.103001E+02  -1389.096  -1380.852  -1376.631     550
   551.00000 -0.788258E+01  0.185418E+01 -0.788354E+01  0.157643E+01 -0.103230E+02  -1419.771  -1411.464  -1407.178     551
   552.00000 -0.788258E+01  0.185418E+01 -0.788355E+01  0.157643E+01 -0.103445E+02  -1448.403  -1440.157  -1435.935     552
   553.00000 -0.788258E+01  0.185418E+01 -0.788355E+01  0.157643E+01 -0.103645E+02  -1474.506  -1466.272  -1462.060     553
   554.00000 -0.788258E+01  0.185641E+01 -0.788357E+01  0.157866E+01 -0.103834E+02  -1499.187  -1490.959  -1486.753     554
   555.00000 -0.788258E+01  0.185641E+01 -0.788357E+01  0.157866E+01 -0.104010E+02  -1525.757  -1517.294  -1512.845     555
   556.00000 -0.788258E+01  0.185681E+01 -0.788358E+01  0.157905E+01 -0.104176E+02  -1546.626  -1538.386  -1534.165     556
   557.00000 -0.788258E+01  0.185990E+01 -0.788359E+01  0.158212E+01 -0.104333E+02  -1568.258  -1559.980  -1555.720     557
   558.00000 -0.788258E+01  0.186122E+01 -0.788360E+01  0.158342E+01 -0.104479E+02  -1591.833  -1583.226  -1578.625     558
   559.00000 -0.788258E+01  0.186354E+01 -0.788361E+01  0.158570E+01 -0.104615E+02  -1610.696  -1602.274  -1597.862     559
   560.00000 -0.788258E+01  0.186840E+01 -0.788362E+01  0.159047E+01 -0.104743E+02  -1631.080  -1622.510  -1617.946     560
   561.00000 -0.788258E+01  0.187708E+01 -0.788362E+01  0.159896E+01 -0.104861E+02  -1653.171  -1644.197  -1639.216     561
   562.00000 -0.788258E+01  0.188975E+01 -0.788364E+01  0.161129E+01 -0.104967E+02  -1680.682  -1670.637  -1664.642     562
   563.00000 -0.788258E+01  0.190666E+01 -0.788365E+01  0.162763E+01 -0.105066E+02  -1726.222  -1715.415  -1708.532     563
   564.00000 -0.788258E+01  0.192436E+01 -0.788365E+01  0.164459E+01 -0.105158E+02  -1778.598  -1766.820  -1758.969     564
   565.00000 -0.788258E+01  0.194576E+01 -0.788366E+01  0.166493E+01 -0.105243E+02  -1830.294  -1818.013  -1809.647     565
   566.00000 -0.788258E+01  0.196803E+01 -0.788366E+01  0.168590E+01 -0.105321E+02  -1888.959  -1875.460  -1865.851     566
   567.00000 -0.788258E+01  0.198533E+01 -0.788364E+01  0.170204E+01 -0.105391E+02  -1945.769  -1931.460  -1921.030     567
   568.00000 -0.788258E+01  0.200609E+01 -0.788365E+01  0.172126E+01 -0.105455E+02  -1989.676  -1976.056  -1966.333     568
   569.00000 -0.788258E+01  0.202365E+01 -0.788364E+01  0.173739E+01 -0.105512E+02  -2043.495  -2028.449  -2017.282     569
   570.00000 -0.788258E+01  0.203831E+01 -0.788363E+01  0.175075E+01 -0.105563E+02  -2084.398  -2069.613  -2058.723     570
   571.00000 -0.788258E+01  0.204824E+01 -0.788362E+01  0.175975E+01 -0.105610E+02  -2121.196  -2106.777  -2096.263     571
   572.00000 -0.788258E+01  0.205342E+01 -0.788360E+01  0.176442E+01 -0.105653E+02  -2146.044  -2133.028  -2123.936     572
   573.00000 -0.788258E+01  0.205342E+01 -0.788359E+01  0.176442E+01 -0.105692E+02  -2162.927  -2151.332  -2143.817     573
   574.00000 -0.788258E+01  0.205342E+01 -0.788359E+01  0.176442E+01 -0.105731E+02  -2170.873  -2161.621  -2156.312     574
   575.00000 -0.788258E+01  0.205392E+01 -0.788359E+01  0.176487E+01 -0.105769E+02  -2182.313  -2173.849  -2169.407     575
   576.00000 -0.788258E+01  0.205591E+01 -0.788359E+01  0.176665E+01 -0.105806E+02  -2195.535  -2187.050  -2182.585     576
   577.00000 -0.788258E+01  0.205636E+01 -0.788358E+01  0.176705E+01 -0.105843E+02  -2213.515  -2204.408  -2199.302     577
   578.00000 -0.788258E+01  0.205636E+01 -0.788358E+01  0.176705E+01 -0.105879E+02  -2225.278  -2216.719  -2212.178     578
   579.00000 -0.788258E+01  0.205636E+01 -0.788357E+01  0.176705E+01 -0.105915E+02  -2236.500  -2228.170  -2223.866     579
   580.00000 -0.788258E+01  0.205636E+01 -0.788357E+01  0.176705E+01 -0.105950E+02  -2247.612  -2239.349  -2235.114     580
   581.00000 -0.788258E+01  0.205783E+01 -0.788357E+01  0.176835E+01 -0.105985E+02  -2258.625  -2250.375  -2246.153     581
   582.00000 -0.788258E+01  0.205947E+01 -0.788357E+01  0.176980E+01 -0.106020E+02  -2274.449  -2265.558  -2260.674     582
   583.00000 -0.788258E+01  0.206177E+01 -0.788356E+01  0.177182E+01 -0.106053E+02  -2289.632  -2280.569  -2275.509     583
   584.00000 -0.788258E+01  0.206659E+01 -0.788357E+01  0.177605E+01 -0.106087E+02  -2306.974  -2297.543  -2292.105     584
   584.59400 -0.931464E+01  0.207179E+01 -0.931562E+01  0.178118E+01 -0.106415E+02   -673.713   -739.357   -782.796     585
   586.00000 -0.931464E+01  0.209202E+01 -0.931556E+01  0.180141E+01 -0.108820E+02   -881.037   -872.617   -868.206     586
   587.00000 -0.931464E+01  0.211113E+01 -0.931554E+01  0.182051E+01 -0.109937E+02   -955.039   -946.475   -941.912     587
   588.00000 -0.931464E+01  0.213062E+01 -0.931554E+01  0.184001E+01 -0.110741E+02  -1014.896  -1005.907  -1000.948     588
   589.00000 -0.931464E+01  0.215125E+01 -0.931550E+01  0.186064E+01 -0.111366E+02  -1086.325  -1077.454  -1072.587     589
   590.00000 -0.931464E+01  0.216752E+01 -0.931545E+01  0.187690E+01 -0.111891E+02  -1147.049  -1138.021  -1132.990     590
   591.00000 -0.931464E+01  0.219173E+01 -0.931544E+01  0.190112E+01 -0.112335E+02  -1199.352  -1190.384  -1185.412     591
   592.00000 -0.931464E+01  0.220927E+01 -0.931541E+01  0.191865E+01 -0.112698E+02  -1252.810  -1243.267  -1237.704     592
   593.00000 -0.931464E+01  0.222281E+01 -0.931538E+01  0.193220E+01 -0.113000E+02  -1292.393  -1283.002  -1277.593     593
   594.00000 -0.931464E+01  0.223071E+01 -0.931536E+01  0.194009E+01 -0.113264E+02  -1342.592  -1333.042  -1327.505     594
   595.00000 -0.931464E+01  0.223486E+01 -0.931533E+01  0.194425E+01 -0.113506E+02  -1382.951  -1374.006  -1369.064     595
   596.00000 -0.931464E+01  0.223918E+01 -0.931535E+01  0.194857E+01 -0.113732E+02  -1417.871  -1409.223  -1404.588     596
   597.00000 -0.931464E+01  0.224128E+01 -0.931535E+01  0.195066E+01 -0.113943E+02  -1451.460  -1442.806  -1438.163     597
   598.00000 -0.931464E+01  0.224128E+01 -0.931536E+01  0.195066E+01 -0.114140E+02  -1479.536  -1471.074  -1466.627     598
   599.00000 -0.931464E+01  0.224128E+01 -0.931537E+01  0.195066E+01 -0.114326E+02  -1503.827  -1495.575  -1491.344     599
   600.00000 -0.931464E+01  0.224128E+01 -0.931537E+01  0.195066E+01 -0.114502E+02  -1527.026  -1518.796  -1514.586     600
   601.00000 -0.931464E+01  0.224128E+01 -0.931538E+01  0.195066E+01 -0.114667E+02  -1548.659  -1540.437  -1536.235     601
   602.00000 -0.931464E+01  0.224128E+01 -0.931538E+01  0.195066E+01 -0.114823E+02  -1569.129  -1560.909  -1556.707     602
   603.00000 -0.931464E+01  0.224128E+01 -0.931539E+01  0.195066E+01 -0.114970E+02  -1588.384  -1580.167  -1575.967     603
   604.00000 -0.931464E+01  0.224128E+01 -0.931539E+01  0.195066E+01 -0.115109E+02  -1606.554  -1598.340  -1594.142     604
   605.00000 -0.931464E+01  0.224241E+01 -0.931540E+01  0.195178E+01 -0.115239E+02  -1623.676  -1615.464  -1611.269     605
   606.00000 -0.931464E+01  0.224357E+01 -0.931541E+01  0.195291E+01 -0.115362E+02  -1641.506  -1633.133  -1628.771     606
   607.00000 -0.931464E+01  0.224532E+01 -0.931541E+01  0.195462E+01 -0.115477E+02  -1657.919  -1649.520  -1645.131     607
   608.00000 -0.931464E+01  0.225024E+01 -0.931543E+01  0.195942E+01 -0.115584E+02  -1674.965  -1666.314  -1661.720     608
   609.00000 -0.931464E+01  0.225885E+01 -0.931544E+01  0.196776E+01 -0.115686E+02  -1704.803  -1695.444  -1690.072     609
   610.00000 -0.931464E+01  0.227184E+01 -0.931545E+01  0.198028E+01 -0.115783E+02  -1741.775  -1731.836  -1725.874     610
   611.00000 -0.931464E+01  0.228864E+01 -0.931546E+01  0.199636E+01 -0.115874E+02  -1786.657  -1775.703  -1768.697     611
   612.00000 -0.931464E+01  0.230846E+01 -0.931547E+01  0.201518E+01 -0.115958E+02  -1837.324  -1825.300  -1817.198     612
   613.00000 -0.931464E+01  0.233066E+01 -0.931548E+01  0.203607E+01 -0.116035E+02  -1892.090  -1878.965  -1869.737     613
   614.00000 -0.931464E+01  0.235399E+01 -0.931548E+01  0.205782E+01 -0.116105E+02  -1949.554  -1935.273  -1924.870     614
   615.00000 -0.931464E+01  0.237608E+01 -0.931548E+01  0.207823E+01 -0.116167E+02  -2006.994  -1991.644  -1980.165     615
   616.00000 -0.931464E+01  0.239407E+01 -0.931548E+01  0.209470E+01 -0.116222E+02  -2059.564  -2043.675  -2031.661     616
   617.00000 -0.931464E+01  0.240809E+01 -0.931547E+01  0.210745E+01 -0.116271E+02  -2101.898  -2086.513  -2075.020     617
   618.00000 -0.931464E+01  0.241896E+01 -0.931546E+01  0.211727E+01 -0.116315E+02  -2136.004  -2121.480  -2110.865     618
   619.00000 -0.931464E+01  0.242391E+01 -0.931544E+01  0.212171E+01 -0.116356E+02  -2164.360  -2150.344  -2140.384     619
   620.00000 -0.931464E+01  0.242434E+01 -0.931544E+01  0.212210E+01 -0.116394E+02  -2185.470  -2173.626  -2165.641     620
   621.00000 -0.931464E+01  0.242434E+01 -0.931543E+01  0.212210E+01 -0.116431E+02  -2195.474  -2186.401  -2181.332     621
   621.27600 -0.998004E+01  0.242434E+01 -0.998083E+01  0.212210E+01 -0.116449E+02   -878.989  -1209.548  -1564.113     622
   623.00000 -0.998004E+01  0.242434E+01 -0.998084E+01  0.212210E+01 -0.117117E+02  -1249.208  -1241.003  -1236.810     623
   624.00000 -0.998004E+01  0.242434E+01 -0.998085E+01  0.212210E+01 -0.117448E+02  -1277.567  -1269.376  -1265.193     624
   625.00000 -0.998004E+01  0.242434E+01 -0.998086E+01  0.212210E+01 -0.117738E+02  -1304.406  -1295.829  -1291.323     625
   626.00000 -0.998004E+01  0.242434E+01 -0.998087E+01  0.212210E+01 -0.118002E+02  -1338.983  -1330.729  -1326.499     626
   627.00000 -0.998004E+01  0.242434E+01 -0.998088E+01  0.212210E+01 -0.118250E+02  -1370.854  -1362.607  -1358.384     627
   628.00000 -0.998004E+01  0.242434E+01 -0.998089E+01  0.212210E+01 -0.118483E+02  -1401.565  -1393.330  -1389.119     628
   629.00000 -0.998004E+01  0.242556E+01 -0.998090E+01  0.212333E+01 -0.118704E+02  -1430.349  -1422.114  -1417.903     629
   630.00000 -0.998004E+01  0.242754E+01 -0.998092E+01  0.212530E+01 -0.118911E+02  -1459.355  -1451.011  -1446.685     630
   631.00000 -0.998004E+01  0.243192E+01 -0.998093E+01  0.212968E+01 -0.119105E+02  -1487.356  -1478.927  -1474.514     631
   632.00000 -0.998004E+01  0.243746E+01 -0.998095E+01  0.213521E+01 -0.119285E+02  -1517.295  -1508.594  -1503.902     632
   633.00000 -0.998004E+01  0.244606E+01 -0.998095E+01  0.214376E+01 -0.119453E+02  -1546.372  -1537.492  -1532.613     633
   634.00000 -0.998004E+01  0.246136E+01 -0.998096E+01  0.215889E+01 -0.119605E+02  -1578.381  -1569.059  -1563.725     634
   635.00000 -0.998004E+01  0.247954E+01 -0.998097E+01  0.217676E+01 -0.119741E+02  -1617.420  -1607.036  -1600.617     635
   636.00000 -0.998004E+01  0.249980E+01 -0.998097E+01  0.219657E+01 -0.119859E+02  -1656.567  -1645.352  -1638.091     636
   637.00000 -0.998004E+01  0.252213E+01 -0.998098E+01  0.221822E+01 -0.119962E+02  -1706.664  -1694.020  -1685.327     637
   638.00000 -0.998004E+01  0.253619E+01 -0.998096E+01  0.223171E+01 -0.120056E+02  -1770.236  -1757.286  -1748.235     638
   639.00000 -0.998004E+01  0.254253E+01 -0.998093E+01  0.223775E+01 -0.120142E+02  -1811.621  -1799.994  -1792.298     639
   640.00000 -0.998004E+01  0.254782E+01 -0.998093E+01  0.224277E+01 -0.120225E+02  -1839.398  -1829.395  -1823.366     640
   641.00000 -0.998004E+01  0.255431E+01 -0.998093E+01  0.224891E+01 -0.120305E+02  -1866.076  -1856.450  -1850.809     641
   642.00000 -0.998004E+01  0.255761E+01 -0.998092E+01  0.225201E+01 -0.120381E+02  -1894.352  -1884.493  -1878.612     642
   643.00000 -0.998004E+01  0.256080E+01 -0.998091E+01  0.225499E+01 -0.120453E+02  -1913.926  -1904.726  -1899.523     643
   644.00000 -0.998004E+01  0.256140E+01 -0.998090E+01  0.225556E+01 -0.120524E+02  -1934.873  -1925.724  -1920.573     644
   645.00000 -0.998004E+01  0.256140E+01 -0.998090E+01  0.225556E+01 -0.120592E+02  -1948.427  -1939.924  -1935.438     645
   646.00000 -0.998004E+01  0.256140E+01 -0.998091E+01  0.225556E+01 -0.120658E+02  -1962.230  -1953.936  -1949.664     646
   647.00000 -0.998004E+01  0.256140E+01 -0.998091E+01  0.225556E+01 -0.120722E+02  -1975.133  -1966.893  -1962.677     647
   648.00000 -0.998004E+01  0.256140E+01 -0.998091E+01  0.225556E+01 -0.120785E+02  -1987.905  -1979.672  -1975.462     648
   649.00000 -0.998004E+01  0.256140E+01 -0.998091E+01  0.225556E+01 -0.120846E+02  -2000.233  -1992.001  -1987.792     649
   650.00000 -0.998004E+01  0.256140E+01 -0.998092E+01  0.225556E+01 -0.120905E+02  -2012.275  -2004.044  -1999.835     650
   651.00000 -0.998004E+01  0.256140E+01 -0.998092E+01  0.225556E+01 -0.120963E+02  -2023.975  -2015.745  -2011.536     651
   652.00000 -0.998004E+01  0.256140E+01 -0.998092E+01  0.225556E+01 -0.121019E+02  -2035.373  -2027.143  -2022.935     652
   653.00000 -0.998004E+01  0.256223E+01 -0.998092E+01  0.225632E+01 -0.121074E+02  -2046.462  -2038.234  -2034.026     653
   654.00000 -0.998004E+01  0.256316E+01 -0.998092E+01  0.225717E+01 -0.121127E+02  -2059.173  -2050.702  -2046.245     654
   655.00000 -0.998004E+01  0.256486E+01 -0.998091E+01  0.225872E+01 -0.121179E+02  -2071.198  -2062.661  -2058.134     655
   656.00000 -0.998004E+01  0.256970E+01 -0.998092E+01  0.226313E+01 -0.121229E+02  -2084.884  -2076.076  -2071.271     656
   657.00000 -0.998004E+01  0.257856E+01 -0.998093E+01  0.227117E+01 -0.121276E+02  -2104.892  -2095.007  -2089.099     657
   658.00000 -0.998004E+01  0.259126E+01 -0.998094E+01  0.228266E+01 -0.121320E+02  -2131.835  -2120.297  -2112.702     658
   659.00000 -0.998004E+01  0.260738E+01 -0.998095E+01  0.229714E+01 -0.121360E+02  -2166.601  -2152.585  -2142.619     659
   660.00000 -0.998004E+01  0.262655E+01 -0.998096E+01  0.231421E+01 -0.121397E+02  -2223.920  -2207.413  -2194.641     660
   661.00000 -0.998004E+01  0.264721E+01 -0.998097E+01  0.233241E+01 -0.121432E+02  -2290.023  -2271.911  -2257.570     661
   662.00000 -0.998004E+01  0.266987E+01 -0.998097E+01  0.235212E+01 -0.121464E+02  -2358.809  -2339.078  -2323.095     662
   663.00000 -0.998004E+01  0.268876E+01 -0.998096E+01  0.236834E+01 -0.121493E+02  -2432.488  -2410.690  -2392.622     663
   664.00000 -0.998004E+01  0.270540E+01 -0.998095E+01  0.238248E+01 -0.121520E+02  -2489.785  -2468.753  -2451.479     664
   665.00000 -0.998004E+01  0.272121E+01 -0.998095E+01  0.239579E+01 -0.121545E+02  -2542.406  -2521.934  -2505.235     665
   666.00000 -0.998004E+01  0.273006E+01 -0.998094E+01  0.240317E+01 -0.121568E+02  -2591.674  -2571.214  -2554.538     666
   666.59700 -0.114193E+02  0.273130E+01 -0.114202E+02  0.240438E+01 -0.121839E+02   -693.103   -771.824   -827.056     667
   668.00000 -0.114193E+02  0.273130E+01 -0.114203E+02  0.240438E+01 -0.124018E+02   -896.868   -888.661   -884.468     668
   669.00000 -0.114193E+02  0.273130E+01 -0.114203E+02  0.240438E+01 -0.125098E+02   -958.797   -950.608   -946.427     669
   670.00000 -0.114193E+02  0.273221E+01 -0.114203E+02  0.240529E+01 -0.125919E+02  -1006.764   -998.485   -994.242     670
   671.00000 -0.114193E+02  0.273221E+01 -0.114203E+02  0.240529E+01 -0.126577E+02  -1063.983  -1055.660  -1051.353     671
   672.00000 -0.114193E+02  0.273221E+01 -0.114204E+02  0.240529E+01 -0.127154E+02  -1111.710  -1103.482  -1099.273     672
   673.00000 -0.114193E+02  0.273221E+01 -0.114204E+02  0.240529E+01 -0.127663E+02  -1155.943  -1147.722  -1143.520     673
   674.00000 -0.114193E+02  0.273221E+01 -0.114204E+02  0.240529E+01 -0.128113E+02  -1194.304  -1186.091  -1181.894     674
   675.00000 -0.114193E+02  0.273221E+01 -0.114204E+02  0.240529E+01 -0.128510E+02  -1228.564  -1220.358  -1216.166     675
   676.00000 -0.114193E+02  0.273221E+01 -0.114204E+02  0.240529E+01 -0.128860E+02  -1258.661  -1250.463  -1246.276     676
   677.00000 -0.114193E+02  0.273308E+01 -0.114204E+02  0.240616E+01 -0.129169E+02  -1285.298  -1277.109  -1272.929     677
   678.00000 -0.114193E+02  0.273403E+01 -0.114204E+02  0.240712E+01 -0.129444E+02  -1315.613  -1307.126  -1302.684     678
   679.00000 -0.114193E+02  0.273613E+01 -0.114205E+02  0.240921E+01 -0.129702E+02  -1350.656  -1342.335  -1338.037     679
   680.00000 -0.114193E+02  0.274202E+01 -0.114205E+02  0.241510E+01 -0.129943E+02  -1384.789  -1376.376  -1371.983     680
   681.00000 -0.114193E+02  0.275113E+01 -0.114205E+02  0.242422E+01 -0.130168E+02  -1422.639  -1413.893  -1409.156     681
   682.00000 -0.114193E+02  0.276488E+01 -0.114205E+02  0.243796E+01 -0.130375E+02  -1461.887  -1452.781  -1447.674     682
   683.00000 -0.114193E+02  0.278256E+01 -0.114205E+02  0.245564E+01 -0.130562E+02  -1505.273  -1495.585  -1489.880     683
   684.00000 -0.114193E+02  0.280344E+01 -0.114205E+02  0.247638E+01 -0.130729E+02  -1550.766  -1540.422  -1534.043     684
   685.00000 -0.114193E+02  0.282595E+01 -0.114205E+02  0.249858E+01 -0.130874E+02  -1597.669  -1586.585  -1579.453     685
   686.00000 -0.114193E+02  0.284965E+01 -0.114205E+02  0.252179E+01 -0.130999E+02  -1643.631  -1631.815  -1623.943     686
   687.00000 -0.114193E+02  0.287351E+01 -0.114206E+02  0.254497E+01 -0.131103E+02  -1693.536  -1680.251  -1670.901     687
   688.00000 -0.114193E+02  0.289530E+01 -0.114206E+02  0.256592E+01 -0.131199E+02  -1760.582  -1747.333  -1737.978     688
   689.00000 -0.114193E+02  0.291455E+01 -0.114205E+02  0.258425E+01 -0.131285E+02  -1819.062  -1805.794  -1796.419     689
   690.00000 -0.114193E+02  0.292919E+01 -0.114205E+02  0.259807E+01 -0.131365E+02  -1872.228  -1859.180  -1850.031     690
   691.00000 -0.114193E+02  0.293700E+01 -0.114205E+02  0.260540E+01 -0.131438E+02  -1913.718  -1901.462  -1893.125     691
   692.00000 -0.114193E+02  0.294159E+01 -0.114205E+02  0.260968E+01 -0.131508E+02  -1940.728  -1930.040  -1923.308     692
   693.00000 -0.114193E+02  0.294271E+01 -0.114205E+02  0.261073E+01 -0.131574E+02  -1962.638  -1952.873  -1947.089     693
   694.00000 -0.114193E+02  0.294302E+01 -0.114205E+02  0.261101E+01 -0.131639E+02  -1976.507  -1967.758  -1963.016     694
   695.00000 -0.114193E+02  0.294302E+01 -0.114205E+02  0.261101E+01 -0.131701E+02  -1990.052  -1981.641  -1977.249     695
   696.00000 -0.114193E+02  0.294302E+01 -0.114205E+02  0.261101E+01 -0.131762E+02  -2002.130  -1993.876  -1989.644     696
   697.00000 -0.114193E+02  0.294302E+01 -0.114205E+02  0.261101E+01 -0.131821E+02  -2014.236  -2006.002  -2001.789     697
   698.00000 -0.114193E+02  0.294302E+01 -0.114205E+02  0.261101E+01 -0.131878E+02  -2025.845  -2017.616  -2013.409     698
   699.00000 -0.114193E+02  0.294302E+01 -0.114205E+02  0.261101E+01 -0.131934E+02  -2037.216  -2028.987  -2024.780     699
   700.00000 -0.114193E+02  0.294302E+01 -0.114205E+02  0.261101E+01 -0.131989E+02  -2048.248  -2040.020  -2035.813     700
   701.00000 -0.114193E+02  0.294399E+01 -0.114205E+02  0.261190E+01 -0.132042E+02  -2059.001  -2050.773  -2046.567     701
   702.00000 -0.114193E+02  0.294546E+01 -0.114205E+02  0.261324E+01 -0.132094E+02  -2071.709  -2063.190  -2058.684     702
   703.00000 -0.114193E+02  0.294721E+01 -0.114205E+02  0.261483E+01 -0.132143E+02  -2084.555  -2075.837  -2071.125     703
   704.00000 -0.114193E+02  0.295148E+01 -0.114205E+02  0.261872E+01 -0.132191E+02  -2097.661  -2088.794  -2083.928     704
   705.00000 -0.114193E+02  0.295913E+01 -0.114205E+02  0.262565E+01 -0.132237E+02  -2116.115  -2106.359  -2100.581     705
   706.00000 -0.114193E+02  0.297234E+01 -0.114205E+02  0.263758E+01 -0.132280E+02  -2140.291  -2129.128  -2121.914     706
   707.00000 -0.114193E+02  0.298458E+01 -0.114205E+02  0.264855E+01 -0.132319E+02  -2179.922  -2165.130  -2154.294     707
   708.00000 -0.114193E+02  0.300113E+01 -0.114205E+02  0.266328E+01 -0.132356E+02  -2225.132  -2210.684  -2200.070     708
   709.00000 -0.114193E+02  0.302027E+01 -0.114205E+02  0.268015E+01 -0.132390E+02  -2285.031  -2268.359  -2255.489     709
   710.00000 -0.114193E+02  0.304484E+01 -0.114206E+02  0.270155E+01 -0.132423E+02  -2350.101  -2331.505  -2316.677     710
   711.00000 -0.114193E+02  0.306851E+01 -0.114206E+02  0.272188E+01 -0.132452E+02  -2431.594  -2409.108  -2390.341     711
   712.00000 -0.114193E+02  0.308480E+01 -0.114205E+02  0.273570E+01 -0.132479E+02  -2503.753  -2479.929  -2459.836     712
