 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 7.2023    Time:  15:59:56
 Units: L = cm   , T = hours, M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     1927  0.1200000E+04  0.50000E+00    2     4533    -4    -5     T
     1928  0.1201000E+04  0.10000E+01    2     4535    -4    -5     T
     1929  0.1202000E+04  0.10000E+01    2     4537    -4    -5     T
     1930  0.1203000E+04  0.10000E+01    2     4539    -4    -5     T
     1931  0.1204000E+04  0.10000E+01    2     4541    -4    -5     T
     1932  0.1205000E+04  0.10000E+01    2     4543    -4    -5     T
     1933  0.1206000E+04  0.10000E+01    2     4545    -4    -5     T
     1934  0.1207000E+04  0.10000E+01    2     4547    -4    -5     T
     1935  0.1208000E+04  0.10000E+01    2     4549    -4    -5     T
     1936  0.1209000E+04  0.10000E+01    2     4551    -4    -5     T
     1937  0.1210000E+04  0.10000E+01    2     4553    -4    -5     T
     1938  0.1211000E+04  0.10000E+01    2     4555    -4    -5     T
     1939  0.1212000E+04  0.10000E+01    2     4557    -4    -5     T
     1940  0.1213000E+04  0.10000E+01    2     4559    -4    -5     T
     1941  0.1214000E+04  0.10000E+01    2     4561    -4    -5     T
     1942  0.1215000E+04  0.10000E+01    2     4563    -4    -5     T
     1943  0.1216000E+04  0.10000E+01    2     4565    -4    -5     T
     1944  0.1217000E+04  0.10000E+01    2     4567    -4    -5     T
     1945  0.1218000E+04  0.10000E+01    2     4569    -4    -5     T
     1946  0.1219000E+04  0.10000E+01    2     4571    -4    -5     T
     1947  0.1220000E+04  0.10000E+01    2     4573    -4    -5     T
     1948  0.1221000E+04  0.10000E+01    2     4575    -4    -5     T
     1949  0.1222000E+04  0.10000E+01    2     4577    -4    -5     T
     1950  0.1223000E+04  0.10000E+01    2     4579    -4    -5     T
     1951  0.1224000E+04  0.10000E+01    2     4581    -4    -5     T
     1952  0.1225000E+04  0.10000E+01    2     4583    -4    -5     T
     1953  0.1226000E+04  0.10000E+01    2     4585    -4    -5     T
     1954  0.1227000E+04  0.10000E+01    2     4587    -4    -5     T
     1955  0.1228000E+04  0.10000E+01    2     4589    -4    -5     T
     1956  0.1229000E+04  0.10000E+01    2     4591    -4    -5     T
     1957  0.1230000E+04  0.10000E+01    2     4593    -4    -5     T
     1958  0.1231000E+04  0.10000E+01    2     4595    -4    -5     T
     1959  0.1232000E+04  0.10000E+01    2     4597    -4    -5     T
     1960  0.1233000E+04  0.10000E+01    2     4599    -4    -5     T
     1988  0.1234000E+04  0.12000E+00    2     4682    -4    -5     T
     1992  0.1235000E+04  0.45714E+00    2     4690    -4    -5     T
     1994  0.1236000E+04  0.50000E+00    2     4694    -4    -5     T
     1996  0.1237000E+04  0.50000E+00    2     4698    -4    -5     T
     1997  0.1238000E+04  0.10000E+01    2     4700    -4    -5     T
     1998  0.1239000E+04  0.10000E+01    2     4702    -4    -5     T
     1999  0.1240000E+04  0.10000E+01    2     4704    -4    -5     T
     2000  0.1241000E+04  0.10000E+01    2     4706    -4    -5     T
     2001  0.1242000E+04  0.10000E+01    2     4708    -4    -5     T
     2002  0.1243000E+04  0.10000E+01    2     4710    -4    -5     T
     2003  0.1244000E+04  0.10000E+01    2     4712    -4    -5     T
     2004  0.1245000E+04  0.10000E+01    2     4714    -4    -5     T
     2005  0.1246000E+04  0.10000E+01    2     4716    -4    -5     T
     2006  0.1247000E+04  0.10000E+01    2     4718    -4    -5     T
     2007  0.1248000E+04  0.10000E+01    2     4720    -4    -5     T
     2008  0.1249000E+04  0.10000E+01    2     4722    -4    -5     T
     2009  0.1250000E+04  0.10000E+01    2     4724    -4    -5     T
     2010  0.1251000E+04  0.10000E+01    2     4726    -4    -5     T
     2011  0.1252000E+04  0.10000E+01    2     4728    -4    -5     T
     2012  0.1253000E+04  0.10000E+01    2     4730    -4    -5     T
     2013  0.1254000E+04  0.10000E+01    2     4732    -4    -5     T
     2014  0.1255000E+04  0.10000E+01    2     4734    -4    -5     T
     2015  0.1256000E+04  0.10000E+01    2     4736    -4    -5     T
     2016  0.1257000E+04  0.10000E+01    2     4738    -4    -5     T
     2017  0.1258000E+04  0.10000E+01    2     4740    -4    -5     T
     2043  0.1259000E+04  0.12000E+00    2     4813    -4    -5     T
     2047  0.1260000E+04  0.45714E+00    2     4821    -4    -5     T
     2049  0.1261000E+04  0.50000E+00    2     4825    -4    -5     T
     2051  0.1262000E+04  0.50000E+00    2     4829    -4    -5     T
     2052  0.1263000E+04  0.10000E+01    2     4831    -4    -5     T
     2053  0.1264000E+04  0.10000E+01    2     4833    -4    -5     T
     2054  0.1265000E+04  0.10000E+01    2     4835    -4    -5     T
     2055  0.1266000E+04  0.10000E+01    2     4837    -4    -5     T
     2056  0.1267000E+04  0.10000E+01    2     4839    -4    -5     T
     2057  0.1268000E+04  0.10000E+01    2     4841    -4    -5     T
     2058  0.1269000E+04  0.10000E+01    2     4843    -4    -5     T
     2059  0.1270000E+04  0.10000E+01    2     4845    -4    -5     T
     2060  0.1271000E+04  0.10000E+01    2     4847    -4    -5     T
     2061  0.1272000E+04  0.10000E+01    2     4849    -4    -5     T
     2062  0.1273000E+04  0.10000E+01    2     4851    -4    -5     T
     2063  0.1274000E+04  0.10000E+01    2     4853    -4    -5     T
     2064  0.1275000E+04  0.10000E+01    2     4855    -4    -5     T
     2065  0.1276000E+04  0.10000E+01    2     4857    -4    -5     T
     2066  0.1277000E+04  0.10000E+01    2     4859    -4    -5     T
     2067  0.1278000E+04  0.10000E+01    2     4861    -4    -5     T
     2068  0.1279000E+04  0.10000E+01    2     4863    -4    -5     T
     2069  0.1280000E+04  0.10000E+01    2     4865    -4    -5     T
     2070  0.1281000E+04  0.10000E+01    2     4867    -4    -5     T
     2071  0.1282000E+04  0.10000E+01    2     4869    -4    -5     T
     2072  0.1283000E+04  0.10000E+01    2     4871    -4    -5     T
     2097  0.1284000E+04  0.24433E+00    2     4935    -4    -5     T
     2100  0.1285000E+04  0.37500E+00    2     4941    -4    -5     T
     2102  0.1286000E+04  0.50000E+00    2     4945    -4    -5     T
     2104  0.1287000E+04  0.50000E+00    2     4949    -4    -5     T
     2105  0.1288000E+04  0.10000E+01    2     4951    -4    -5     T
     2106  0.1289000E+04  0.10000E+01    2     4953    -4    -5     T
     2107  0.1290000E+04  0.10000E+01    2     4955    -4    -5     T
     2108  0.1291000E+04  0.10000E+01    2     4957    -4    -5     T
     2109  0.1292000E+04  0.10000E+01    2     4959    -4    -5     T
     2110  0.1293000E+04  0.10000E+01    2     4961    -4    -5     T
     2111  0.1294000E+04  0.10000E+01    2     4963    -4    -5     T
     2112  0.1295000E+04  0.10000E+01    2     4965    -4    -5     T
     2113  0.1296000E+04  0.10000E+01    2     4967    -4    -5     T
     2114  0.1297000E+04  0.10000E+01    2     4969    -4    -5     T
     2115  0.1298000E+04  0.10000E+01    2     4971    -4    -5     T
     2116  0.1299000E+04  0.10000E+01    2     4973    -4    -5     T
     2117  0.1300000E+04  0.10000E+01    2     4975    -4    -5     T
     2118  0.1301000E+04  0.10000E+01    2     4977    -4    -5     T
     2119  0.1302000E+04  0.10000E+01    2     4979    -4    -5     T
     2120  0.1303000E+04  0.10000E+01    2     4981    -4    -5     T
     2121  0.1304000E+04  0.10000E+01    2     4983    -4    -5     T
     2122  0.1305000E+04  0.10000E+01    2     4985    -4    -5     T
     2123  0.1306000E+04  0.10000E+01    2     4987    -4    -5     T
     2124  0.1307000E+04  0.10000E+01    2     4989    -4    -5     T
     2125  0.1308000E+04  0.10000E+01    2     4991    -4    -5     T
     2126  0.1309000E+04  0.10000E+01    2     4993    -4    -5     T
     2127  0.1310000E+04  0.10000E+01    2     4995    -4    -5     T
     2128  0.1311000E+04  0.10000E+01    2     4997    -4    -5     T
     2129  0.1312000E+04  0.10000E+01    2     4999    -4    -5     T
     2130  0.1313000E+04  0.10000E+01    2     5001    -4    -5     T
     2131  0.1314000E+04  0.10000E+01    2     5003    -4    -5     T
     2132  0.1315000E+04  0.10000E+01    2     5005    -4    -5     T
     2133  0.1316000E+04  0.10000E+01    2     5007    -4    -5     T
     2134  0.1317000E+04  0.10000E+01    2     5009    -4    -5     T
     2135  0.1318000E+04  0.10000E+01    2     5011    -4    -5     T
     2136  0.1319000E+04  0.10000E+01    2     5013    -4    -5     T
     2137  0.1320000E+04  0.10000E+01    2     5015    -4    -5     T
     2138  0.1321000E+04  0.10000E+01    2     5017    -4    -5     T
     2139  0.1322000E+04  0.10000E+01    2     5019    -4    -5     T
     2140  0.1323000E+04  0.10000E+01    2     5021    -4    -5     T
     2141  0.1324000E+04  0.10000E+01    2     5023    -4    -5     T
     2142  0.1325000E+04  0.10000E+01    2     5025    -4    -5     T
     2143  0.1326000E+04  0.10000E+01    2     5027    -4    -5     T
     2144  0.1327000E+04  0.10000E+01    2     5029    -4    -5     T
     2145  0.1328000E+04  0.10000E+01    2     5031    -4    -5     T
     2146  0.1329000E+04  0.10000E+01    2     5033    -4    -5     T
     2147  0.1330000E+04  0.10000E+01    2     5035    -4    -5     T
     2177  0.1331000E+04  0.12000E+00    2     5131    -4    -5     T
     2181  0.1332000E+04  0.45714E+00    2     5139    -4    -5     T
     2183  0.1333000E+04  0.50000E+00    2     5143    -4    -5     T
     2185  0.1334000E+04  0.50000E+00    2     5147    -4    -5     T
     2186  0.1335000E+04  0.10000E+01    2     5149    -4    -5     T
     2187  0.1336000E+04  0.10000E+01    2     5151    -4    -5     T
     2188  0.1337000E+04  0.10000E+01    2     5153    -4    -5     T
     2189  0.1338000E+04  0.10000E+01    2     5155    -4    -5     T
     2190  0.1339000E+04  0.10000E+01    2     5157    -4    -5     T
     2191  0.1340000E+04  0.10000E+01    2     5159    -4    -5     T
     2192  0.1341000E+04  0.10000E+01    2     5161    -4    -5     T
     2193  0.1342000E+04  0.10000E+01    2     5163    -4    -5     T
     2194  0.1343000E+04  0.10000E+01    2     5165    -4    -5     T
     2195  0.1344000E+04  0.10000E+01    2     5167    -4    -5     T
     2196  0.1345000E+04  0.10000E+01    2     5169    -4    -5     T
     2197  0.1346000E+04  0.10000E+01    2     5171    -4    -5     T
     2198  0.1347000E+04  0.10000E+01    2     5173    -4    -5     T
     2199  0.1348000E+04  0.10000E+01    2     5175    -4    -5     T
     2200  0.1349000E+04  0.10000E+01    2     5177    -4    -5     T
     2201  0.1350000E+04  0.10000E+01    2     5179    -4    -5     T
     2202  0.1351000E+04  0.10000E+01    2     5181    -4    -5     T
     2203  0.1352000E+04  0.10000E+01    2     5183    -4    -5     T
     2204  0.1353000E+04  0.10000E+01    2     5185    -4    -5     T
     2205  0.1354000E+04  0.10000E+01    2     5187    -4    -5     T
     2206  0.1355000E+04  0.10000E+01    2     5189    -4    -5     T
     2207  0.1356000E+04  0.10000E+01    2     5191    -4    -5     T
     2208  0.1357000E+04  0.10000E+01    2     5193    -4    -5     T
     2209  0.1358000E+04  0.10000E+01    2     5195    -4    -5     T
     2210  0.1359000E+04  0.10000E+01    2     5197    -4    -5     T
     2211  0.1360000E+04  0.10000E+01    2     5199    -4    -5     T
     2212  0.1361000E+04  0.10000E+01    2     5201    -4    -5     T
     2213  0.1362000E+04  0.10000E+01    2     5203    -4    -5     T
     2214  0.1363000E+04  0.10000E+01    2     5205    -4    -5     T
     2215  0.1364000E+04  0.10000E+01    2     5207    -4    -5     T
     2244  0.1365000E+04  0.12000E+00    2     5298    -4    -5     T
     2248  0.1366000E+04  0.45714E+00    2     5306    -4    -5     T
     2250  0.1367000E+04  0.50000E+00    2     5310    -4    -5     T
     2252  0.1368000E+04  0.50000E+00    2     5314    -4    -5     T
     2253  0.1369000E+04  0.10000E+01    2     5316    -4    -5     T
     2254  0.1370000E+04  0.10000E+01    2     5318    -4    -5     T
     2255  0.1371000E+04  0.10000E+01    2     5320    -4    -5     T
     2256  0.1372000E+04  0.10000E+01    2     5322    -4    -5     T
     2257  0.1373000E+04  0.10000E+01    2     5324    -4    -5     T
     2258  0.1374000E+04  0.10000E+01    2     5326    -4    -5     T
     2259  0.1375000E+04  0.10000E+01    2     5328    -4    -5     T
     2260  0.1376000E+04  0.10000E+01    2     5330    -4    -5     T
     2261  0.1377000E+04  0.10000E+01    2     5332    -4    -5     T
     2262  0.1378000E+04  0.10000E+01    2     5334    -4    -5     T
     2263  0.1379000E+04  0.10000E+01    2     5336    -4    -5     T
     2264  0.1380000E+04  0.10000E+01    2     5338    -4    -5     T
     2265  0.1381000E+04  0.10000E+01    2     5340    -4    -5     T
     2266  0.1382000E+04  0.10000E+01    2     5342    -4    -5     T
     2267  0.1383000E+04  0.10000E+01    2     5344    -4    -5     T
     2268  0.1384000E+04  0.10000E+01    2     5346    -4    -5     T
     2269  0.1385000E+04  0.10000E+01    2     5348    -4    -5     T
     2270  0.1386000E+04  0.10000E+01    2     5350    -4    -5     T
     2271  0.1387000E+04  0.10000E+01    2     5352    -4    -5     T
     2272  0.1388000E+04  0.10000E+01    2     5354    -4    -5     T
     2273  0.1389000E+04  0.10000E+01    2     5356    -4    -5     T
     2274  0.1390000E+04  0.10000E+01    2     5358    -4    -5     T
     2275  0.1391000E+04  0.10000E+01    2     5360    -4    -5     T
     2276  0.1392000E+04  0.10000E+01    2     5362    -4    -5     T
     2277  0.1393000E+04  0.10000E+01    2     5364    -4    -5     T
     2278  0.1394000E+04  0.10000E+01    2     5366    -4    -5     T
     2279  0.1395000E+04  0.10000E+01    2     5368    -4    -5     T
     2280  0.1396000E+04  0.10000E+01    2     5370    -4    -5     T
     2281  0.1397000E+04  0.10000E+01    2     5372    -4    -5     T
     2282  0.1398000E+04  0.10000E+01    2     5374    -4    -5     T
     2283  0.1399000E+04  0.10000E+01    2     5376    -4    -5     T
     2284  0.1400000E+04  0.10000E+01    2     5378    -4    -5     T
     2285  0.1401000E+04  0.10000E+01    2     5380    -4    -5     T
     2286  0.1402000E+04  0.10000E+01    2     5382    -4    -5     T
     2287  0.1403000E+04  0.10000E+01    2     5384    -4    -5     T
     2288  0.1404000E+04  0.10000E+01    2     5386    -4    -5     T
     2289  0.1405000E+04  0.10000E+01    2     5388    -4    -5     T
     2290  0.1406000E+04  0.10000E+01    2     5390    -4    -5     T
     2291  0.1407000E+04  0.10000E+01    2     5392    -4    -5     T
     2292  0.1408000E+04  0.10000E+01    2     5394    -4    -5     T
     2293  0.1409000E+04  0.10000E+01    2     5396    -4    -5     T
     2294  0.1410000E+04  0.10000E+01    2     5398    -4    -5     T
     2295  0.1411000E+04  0.10000E+01    2     5400    -4    -5     T
     2296  0.1412000E+04  0.10000E+01    2     5402    -4    -5     T
     2328  0.1413000E+04  0.16000E+00    5     5510    -4    -5     T
     2333  0.1414000E+04  0.27778E+00    2     5520    -4    -5     T
     2336  0.1415000E+04  0.33333E+00    2     5526    -4    -5     T
     2338  0.1416000E+04  0.50000E+00    2     5530    -4    -5     T
     2339  0.1417000E+04  0.10000E+01    3     5533    -4    -5     T
     2340  0.1418000E+04  0.10000E+01    2     5535    -4    -5     T
     2341  0.1419000E+04  0.10000E+01    2     5537    -4    -5     T
     2342  0.1420000E+04  0.10000E+01    2     5539    -4    -5     T
     2343  0.1421000E+04  0.10000E+01    2     5541    -4    -5     T
     2344  0.1422000E+04  0.10000E+01    2     5543    -4    -5     T
     2345  0.1423000E+04  0.10000E+01    2     5545    -4    -5     T
     2346  0.1424000E+04  0.10000E+01    2     5547    -4    -5     T
     2347  0.1425000E+04  0.10000E+01    2     5549    -4    -5     T
     2348  0.1426000E+04  0.10000E+01    2     5551    -4    -5     T
     2349  0.1427000E+04  0.10000E+01    2     5553    -4    -5     T
     2350  0.1428000E+04  0.10000E+01    2     5555    -4    -5     T
     2351  0.1429000E+04  0.10000E+01    2     5557    -4    -5     T
     2352  0.1430000E+04  0.10000E+01    2     5559    -4    -5     T
     2353  0.1431000E+04  0.10000E+01    2     5561    -4    -5     T
     2354  0.1432000E+04  0.10000E+01    2     5563    -4    -5     T
     2355  0.1433000E+04  0.10000E+01    2     5565    -4    -5     T
     2356  0.1434000E+04  0.10000E+01    2     5567    -4    -5     T
     2357  0.1435000E+04  0.10000E+01    2     5569    -4    -5     T
     2358  0.1436000E+04  0.10000E+01    2     5571    -4    -5     T
     2359  0.1437000E+04  0.10000E+01    2     5573    -4    -5     T
     2360  0.1438000E+04  0.10000E+01    2     5575    -4    -5     T
     2361  0.1439000E+04  0.10000E+01    2     5577    -4    -5     T
     2362  0.1440000E+04  0.10000E+01    2     5579    -4    -5     T
     2363  0.1441000E+04  0.10000E+01    2     5581    -4    -5     T
     2364  0.1442000E+04  0.10000E+01    2     5583    -4    -5     T
     2365  0.1443000E+04  0.10000E+01    2     5585    -4    -5     T
     2366  0.1444000E+04  0.10000E+01    2     5587    -4    -5     T
     2367  0.1445000E+04  0.10000E+01    2     5589    -4    -5     T
     2368  0.1446000E+04  0.10000E+01    2     5591    -4    -5     T
     2369  0.1447000E+04  0.10000E+01    2     5593    -4    -5     T
     2370  0.1448000E+04  0.10000E+01    2     5595    -4    -5     T
     2371  0.1449000E+04  0.10000E+01    2     5597    -4    -5     T
     2372  0.1450000E+04  0.10000E+01    2     5599    -4    -5     T
     2373  0.1451000E+04  0.10000E+01    2     5601    -4    -5     T
     2374  0.1452000E+04  0.10000E+01    2     5603    -4    -5     T
     2375  0.1453000E+04  0.10000E+01    2     5605    -4    -5     T
     2376  0.1454000E+04  0.10000E+01    2     5607    -4    -5     T
     2377  0.1455000E+04  0.10000E+01    2     5609    -4    -5     T
     2378  0.1456000E+04  0.10000E+01    2     5611    -4    -5     T
     2379  0.1457000E+04  0.10000E+01    2     5613    -4    -5     T
     2380  0.1458000E+04  0.10000E+01    2     5615    -4    -5     T
     2381  0.1459000E+04  0.10000E+01    2     5617    -4    -5     T
     2382  0.1460000E+04  0.10000E+01    2     5619    -4    -5     T
     2383  0.1461000E+04  0.10000E+01    2     5621    -4    -5     T
     2384  0.1462000E+04  0.10000E+01    2     5623    -4    -5     T
     2385  0.1463000E+04  0.10000E+01    2     5625    -4    -5     T
     2386  0.1464000E+04  0.10000E+01    2     5627    -4    -5     T
     2387  0.1465000E+04  0.10000E+01    2     5629    -4    -5     T
     2388  0.1466000E+04  0.10000E+01    2     5631    -4    -5     T
     2389  0.1467000E+04  0.10000E+01    2     5633    -4    -5     T
     2390  0.1468000E+04  0.10000E+01    2     5635    -4    -5     T
     2391  0.1469000E+04  0.10000E+01    2     5637    -4    -5     T
     2392  0.1470000E+04  0.10000E+01    2     5639    -4    -5     T
     2393  0.1471000E+04  0.10000E+01    2     5641    -4    -5     T
     2394  0.1472000E+04  0.10000E+01    2     5643    -4    -5     T
     2395  0.1473000E+04  0.10000E+01    2     5645    -4    -5     T
     2396  0.1474000E+04  0.10000E+01    2     5647    -4    -5     T
     2397  0.1475000E+04  0.10000E+01    2     5649    -4    -5     T
     2398  0.1476000E+04  0.10000E+01    2     5651    -4    -5     T
     2399  0.1477000E+04  0.10000E+01    2     5653    -4    -5     T
     2400  0.1478000E+04  0.10000E+01    2     5655    -4    -5     T
     2401  0.1479000E+04  0.10000E+01    2     5657    -4    -5     T
     2402  0.1480000E+04  0.10000E+01    2     5659    -4    -5     T
     2403  0.1481000E+04  0.10000E+01    2     5661    -4    -5     T
     2404  0.1482000E+04  0.10000E+01    2     5663    -4    -5     T
     2405  0.1483000E+04  0.10000E+01    2     5665    -4    -5     T
     2406  0.1484000E+04  0.10000E+01    2     5667    -4    -5     T
     2407  0.1485000E+04  0.10000E+01    2     5669    -4    -5     T
     2408  0.1486000E+04  0.10000E+01    2     5671    -4    -5     T
     2409  0.1487000E+04  0.10000E+01    2     5673    -4    -5     T
     2410  0.1488000E+04  0.10000E+01    2     5675    -4    -5     T
     2411  0.1489000E+04  0.10000E+01    2     5677    -4    -5     T
     2412  0.1490000E+04  0.10000E+01    2     5679    -4    -5     T
     2413  0.1491000E+04  0.10000E+01    2     5681    -4    -5     T
     2414  0.1492000E+04  0.10000E+01    2     5683    -4    -5     T
     2415  0.1493000E+04  0.10000E+01    2     5685    -4    -5     T
     2416  0.1494000E+04  0.10000E+01    2     5687    -4    -5     T
     2417  0.1495000E+04  0.10000E+01    2     5689    -4    -5     T
     2418  0.1496000E+04  0.10000E+01    2     5691    -4    -5     T
     2419  0.1497000E+04  0.10000E+01    2     5693    -4    -5     T
     2420  0.1498000E+04  0.10000E+01    2     5695    -4    -5     T
     2421  0.1499000E+04  0.10000E+01    2     5697    -4    -5     T
     2422  0.1500000E+04  0.10000E+01    2     5699    -4    -5     T
     2423  0.1501000E+04  0.10000E+01    2     5701    -4    -5     T
     2424  0.1502000E+04  0.10000E+01    2     5703    -4    -5     T
     2425  0.1503000E+04  0.10000E+01    2     5705    -4    -5     T
     2426  0.1504000E+04  0.10000E+01    2     5707    -4    -5     T
     2427  0.1505000E+04  0.10000E+01    2     5709    -4    -5     T
     2428  0.1506000E+04  0.10000E+01    2     5711    -4    -5     T
     2429  0.1507000E+04  0.10000E+01    2     5713    -4    -5     T
     2430  0.1508000E+04  0.10000E+01    2     5715    -4    -5     T
     2431  0.1509000E+04  0.10000E+01    2     5717    -4    -5     T
     2432  0.1510000E+04  0.10000E+01    2     5719    -4    -5     T
     2433  0.1511000E+04  0.10000E+01    2     5721    -4    -5     T
     2434  0.1512000E+04  0.10000E+01    2     5723    -4    -5     T
     2435  0.1513000E+04  0.10000E+01    2     5725    -4    -5     T
     2436  0.1514000E+04  0.10000E+01    2     5727    -4    -5     T
     2437  0.1515000E+04  0.10000E+01    2     5729    -4    -5     T
     2438  0.1516000E+04  0.10000E+01    2     5731    -4    -5     T
     2439  0.1517000E+04  0.10000E+01    2     5733    -4    -5     T
     2440  0.1518000E+04  0.10000E+01    2     5735    -4    -5     T
     2441  0.1519000E+04  0.10000E+01    2     5737    -4    -5     T
     2442  0.1520000E+04  0.10000E+01    2     5739    -4    -5     T
     2443  0.1521000E+04  0.10000E+01    2     5741    -4    -5     T
     2444  0.1522000E+04  0.10000E+01    2     5743    -4    -5     T
     2445  0.1523000E+04  0.10000E+01    2     5745    -4    -5     T
     2446  0.1524000E+04  0.10000E+01    2     5747    -4    -5     T
     2447  0.1525000E+04  0.10000E+01    2     5749    -4    -5     T
     2448  0.1526000E+04  0.10000E+01    2     5751    -4    -5     T
     2449  0.1527000E+04  0.10000E+01    2     5753    -4    -5     T
     2450  0.1528000E+04  0.10000E+01    2     5755    -4    -5     T
     2451  0.1529000E+04  0.10000E+01    2     5757    -4    -5     T
     2452  0.1530000E+04  0.10000E+01    2     5759    -4    -5     T
     2453  0.1531000E+04  0.10000E+01    2     5761    -4    -5     T
     2454  0.1532000E+04  0.10000E+01    2     5763    -4    -5     T
     2455  0.1533000E+04  0.10000E+01    2     5765    -4    -5     T
     2456  0.1534000E+04  0.10000E+01    2     5767    -4    -5     T
     2457  0.1535000E+04  0.10000E+01    2     5769    -4    -5     T
     2458  0.1536000E+04  0.10000E+01    2     5771    -4    -5     T
     2459  0.1537000E+04  0.10000E+01    2     5773    -4    -5     T
     2460  0.1538000E+04  0.10000E+01    2     5775    -4    -5     T
     2461  0.1539000E+04  0.10000E+01    2     5777    -4    -5     T
     2462  0.1540000E+04  0.10000E+01    2     5779    -4    -5     T
     2463  0.1541000E+04  0.10000E+01    2     5781    -4    -5     T
     2464  0.1542000E+04  0.10000E+01    2     5783    -4    -5     T
     2465  0.1543000E+04  0.10000E+01    2     5785    -4    -5     T
     2466  0.1544000E+04  0.10000E+01    2     5787    -4    -5     T
     2467  0.1545000E+04  0.10000E+01    2     5789    -4    -5     T
     2468  0.1546000E+04  0.10000E+01    2     5791    -4    -5     T
     2469  0.1547000E+04  0.10000E+01    2     5793    -4    -5     T
     2470  0.1548000E+04  0.10000E+01    2     5795    -4    -5     T
     2471  0.1549000E+04  0.10000E+01    2     5797    -4    -5     T
     2472  0.1550000E+04  0.10000E+01    2     5799    -4    -5     T
     2473  0.1551000E+04  0.10000E+01    2     5801    -4    -5     T
     2474  0.1552000E+04  0.10000E+01    2     5803    -4    -5     T
     2475  0.1553000E+04  0.10000E+01    2     5805    -4    -5     T
     2476  0.1554000E+04  0.10000E+01    2     5807    -4    -5     T
     2477  0.1555000E+04  0.10000E+01    2     5809    -4    -5     T
     2478  0.1556000E+04  0.10000E+01    2     5811    -4    -5     T
     2536  0.1557000E+04  0.80000E-01    2     6028    -4    -5     T
     2541  0.1558000E+04  0.23333E+00    2     6038    -4    -5     T
     2543  0.1559000E+04  0.66667E+00    2     6042    -4    -5     T
     2545  0.1560000E+04  0.50000E+00    2     6046    -4    -5     T
     2546  0.1561000E+04  0.10000E+01    2     6048    -4    -5     T
     2547  0.1562000E+04  0.10000E+01    2     6050    -4    -5     T
     2548  0.1563000E+04  0.10000E+01    2     6052    -4    -5     T
     2549  0.1564000E+04  0.10000E+01    2     6054    -4    -5     T
     2550  0.1565000E+04  0.10000E+01    2     6056    -4    -5     T
     2551  0.1566000E+04  0.10000E+01    2     6058    -4    -5     T
     2552  0.1567000E+04  0.10000E+01    2     6060    -4    -5     T
     2553  0.1568000E+04  0.10000E+01    2     6062    -4    -5     T
     2554  0.1569000E+04  0.10000E+01    2     6064    -4    -5     T
     2555  0.1570000E+04  0.10000E+01    2     6066    -4    -5     T
     2556  0.1571000E+04  0.10000E+01    2     6068    -4    -5     T
     2557  0.1572000E+04  0.10000E+01    2     6070    -4    -5     T
     2558  0.1573000E+04  0.10000E+01    2     6072    -4    -5     T
     2559  0.1574000E+04  0.10000E+01    2     6074    -4    -5     T
     2560  0.1575000E+04  0.10000E+01    2     6076    -4    -5     T
     2561  0.1576000E+04  0.10000E+01    2     6078    -4    -5     T
     2562  0.1577000E+04  0.10000E+01    2     6080    -4    -5     T
     2563  0.1578000E+04  0.10000E+01    2     6082    -4    -5     T
     2564  0.1579000E+04  0.10000E+01    2     6084    -4    -5     T
     2565  0.1580000E+04  0.10000E+01    2     6086    -4    -5     T
     2566  0.1581000E+04  0.10000E+01    2     6088    -4    -5     T
     2567  0.1582000E+04  0.10000E+01    2     6090    -4    -5     T
     2568  0.1583000E+04  0.10000E+01    2     6092    -4    -5     T
     2569  0.1584000E+04  0.10000E+01    2     6094    -4    -5     T
     2570  0.1585000E+04  0.10000E+01    2     6096    -4    -5     T
     2571  0.1586000E+04  0.10000E+01    2     6098    -4    -5     T
     2572  0.1587000E+04  0.10000E+01    2     6100    -4    -5     T
     2573  0.1588000E+04  0.10000E+01    2     6102    -4    -5     T
     2574  0.1589000E+04  0.10000E+01    2     6104    -4    -5     T
     2575  0.1590000E+04  0.10000E+01    2     6106    -4    -5     T
     2576  0.1591000E+04  0.10000E+01    2     6108    -4    -5     T
     2577  0.1592000E+04  0.10000E+01    2     6110    -4    -5     T
     2578  0.1593000E+04  0.10000E+01    2     6112    -4    -5     T
     2579  0.1594000E+04  0.10000E+01    2     6114    -4    -5     T
     2580  0.1595000E+04  0.10000E+01    2     6116    -4    -5     T
     2581  0.1596000E+04  0.10000E+01    2     6118    -4    -5     T
     2582  0.1597000E+04  0.10000E+01    2     6120    -4    -5     T
     2583  0.1598000E+04  0.10000E+01    2     6122    -4    -5     T
     2584  0.1599000E+04  0.10000E+01    2     6124    -4    -5     T
     2585  0.1600000E+04  0.10000E+01    2     6126    -4    -5     T
     2586  0.1601000E+04  0.10000E+01    2     6128    -4    -5     T
     2587  0.1602000E+04  0.10000E+01    2     6130    -4    -5     T
     2588  0.1603000E+04  0.10000E+01    2     6132    -4    -5     T
     2589  0.1604000E+04  0.10000E+01    2     6134    -4    -5     T
     2590  0.1605000E+04  0.10000E+01    2     6136    -4    -5     T
     2591  0.1606000E+04  0.10000E+01    2     6138    -4    -5     T
     2592  0.1607000E+04  0.10000E+01    2     6140    -4    -5     T
