 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 7.2023    Time:  15:59:56
 Units: L = cm   , T = hours, M = mmol 



                               Node( 38)

         time            h        theta    Temp  
       1926.0000    -1167.12  0.1711   20.000
       1927.0000    -1204.13  0.1694   20.000
       1928.0000    -1238.05  0.1678   20.000
       1929.0000    -1271.18  0.1663   20.000
       1930.0000    -1319.61  0.1645   20.000
       1931.0000    -1385.62  0.1625   20.000
       1932.0000    -1456.15  0.1603   20.000
       1933.0000    -1532.30  0.1580   20.000
       1934.0000    -1609.78  0.1556   20.000
       1935.0000    -1698.10  0.1533   20.000
       1936.0000    -1806.77  0.1511   20.000
       1937.0000    -1892.07  0.1494   20.000
       1938.0000    -1964.95  0.1480   20.000
       1939.0000    -2020.98  0.1468   20.000
       1940.0000    -2052.48  0.1462   20.000
       1941.0000    -2074.42  0.1458   20.000
       1942.0000    -2088.24  0.1455   20.000
       1943.0000    -2102.08  0.1453   20.000
       1944.0000    -2112.28  0.1451   20.000
       1945.0000    -2121.38  0.1449   20.000
       1946.0000    -2129.98  0.1447   20.000
       1947.0000    -2138.30  0.1446   20.000
       1948.0000    -2146.41  0.1444   20.000
       1949.0000    -2155.36  0.1442   20.000
       1950.0000    -2171.83  0.1440   20.000
       1951.0000    -2188.32  0.1438   20.000
       1952.0000    -2207.84  0.1436   20.000
       1953.0000     -584.68  0.2146   20.000
       1954.0000     -725.55  0.1996   20.000
       1955.0000     -830.20  0.1908   20.000
       1956.0000     -922.75  0.1843   20.000
       1957.0000     -990.11  0.1795   20.000
       1958.0000    -1083.91  0.1751   20.000
       1959.0000    -1163.03  0.1713   20.000
       1960.0000    -1235.51  0.1679   20.000
       1961.0000    -1296.84  0.1652   20.000
       1962.0000    -1374.27  0.1628   20.000
       1963.0000    -1433.57  0.1610   20.000
       1964.0000    -1475.50  0.1597   20.000
       1965.0000    -1507.64  0.1587   20.000
       1966.0000    -1532.08  0.1580   20.000
       1967.0000    -1556.16  0.1573   20.000
       1968.0000    -1578.57  0.1566   20.000
       1969.0000    -1596.78  0.1560   20.000
       1970.0000    -1614.21  0.1555   20.000
       1971.0000    -1630.25  0.1550   20.000
       1972.0000    -1645.47  0.1545   20.000
       1973.0000    -1659.78  0.1541   20.000
       1974.0000    -1681.31  0.1536   20.000
       1975.0000    -1704.69  0.1531   20.000
       1976.0000    -1728.54  0.1526   20.000
       1977.0000    -1760.53  0.1520   20.000
       1978.0000    -1810.26  0.1511   20.000
       1979.0000    -1874.19  0.1498   20.000
       1980.0000    -1950.46  0.1483   20.000
       1981.0000    -2035.64  0.1466   20.000
       1982.0000    -2127.26  0.1448   20.000
       1983.0000    -2262.90  0.1429   20.000
       1984.0000    -2397.03  0.1412   20.000
       1985.0000    -2509.83  0.1397   20.000
       1986.0000    -2602.17  0.1385   20.000
       1987.0000    -2672.43  0.1376   20.000
       1988.0000    -2706.68  0.1372   20.000
       1989.0000    -2722.00  0.1370   20.000
       1990.0000    -2731.36  0.1369   20.000
       1991.0000     -614.09  0.2109   20.000
       1992.0000     -738.37  0.1983   20.000
       1993.0000     -828.70  0.1909   20.000
       1994.0000     -904.31  0.1856   20.000
       1995.0000     -960.44  0.1817   20.000
       1996.0000    -1002.17  0.1788   20.000
       1997.0000    -1059.88  0.1762   20.000
       1998.0000    -1107.71  0.1739   20.000
       1999.0000    -1152.53  0.1718   20.000
       2000.0000    -1191.69  0.1700   20.000
       2001.0000    -1229.78  0.1682   20.000
       2002.0000    -1270.42  0.1663   20.000
       2003.0000    -1327.03  0.1643   20.000
       2004.0000    -1399.55  0.1621   20.000
       2005.0000    -1475.29  0.1597   20.000
       2006.0000    -1554.42  0.1573   20.000
       2007.0000    -1630.61  0.1550   20.000
       2008.0000    -1725.11  0.1527   20.000
       2009.0000    -1811.63  0.1510   20.000
       2010.0000    -1858.40  0.1500   20.000
       2011.0000    -1897.75  0.1493   20.000
       2012.0000    -1917.01  0.1489   20.000
       2013.0000    -1937.85  0.1485   20.000
       2014.0000    -1951.19  0.1482   20.000
       2015.0000    -1965.06  0.1480   20.000
       2016.0000    -1977.57  0.1477   20.000
       2017.0000    -1990.05  0.1475   20.000
       2018.0000    -2002.02  0.1472   20.000
       2019.0000    -2013.75  0.1470   20.000
       2020.0000    -2025.13  0.1468   20.000
       2021.0000    -2036.22  0.1466   20.000
       2022.0000    -2049.77  0.1463   20.000
       2023.0000    -2062.44  0.1460   20.000
       2024.0000    -2076.53  0.1458   20.000
       2025.0000    -2096.72  0.1454   20.000
       2026.0000    -2133.93  0.1447   20.000
       2027.0000    -2202.76  0.1436   20.000
       2028.0000    -2304.84  0.1423   20.000
       2029.0000    -2421.76  0.1409   20.000
       2030.0000    -2549.55  0.1392   20.000
       2031.0000    -2679.53  0.1376   20.000
       2032.0000    -2734.66  0.1368   20.000
       2033.0000    -2866.06  0.1356   20.000
       2034.0000    -2957.91  0.1348   20.000
       2035.0000    -2995.37  0.1345   20.000
       2036.0000    -3017.84  0.1344   20.000
       2037.0000    -3025.22  0.1343   20.000
       2038.0000    -3032.39  0.1342   20.000
       2039.0000    -3038.03  0.1342   20.000
       2040.0000    -3043.72  0.1342   20.000
       2041.0000    -3049.23  0.1341   20.000
       2042.0000    -3054.74  0.1341   20.000
       2043.0000    -3060.21  0.1340   20.000
       2044.0000    -3065.64  0.1340   20.000
       2045.0000    -3071.05  0.1339   20.000
       2046.0000    -3081.97  0.1338   20.000
       2047.0000    -3093.82  0.1337   20.000
       2048.0000    -3106.68  0.1336   20.000
       2049.0000     -645.13  0.2078   20.000
       2050.0000     -762.80  0.1958   20.000
       2051.0000     -868.05  0.1881   20.000
       2052.0000     -952.09  0.1822   20.000
       2053.0000    -1024.29  0.1778   20.000
       2054.0000    -1114.36  0.1737   20.000
       2055.0000    -1189.96  0.1700   20.000
       2056.0000    -1258.25  0.1669   20.000
       2057.0000    -1332.27  0.1641   20.000
       2058.0000    -1404.97  0.1619   20.000
       2059.0000    -1458.93  0.1602   20.000
       2060.0000    -1491.47  0.1592   20.000
       2061.0000    -1516.00  0.1585   20.000
       2062.0000    -1538.26  0.1578   20.000
       2063.0000    -1558.72  0.1572   20.000
       2064.0000    -1578.04  0.1566   20.000
       2065.0000    -1596.19  0.1560   20.000
       2066.0000    -1613.33  0.1555   20.000
       2067.0000    -1629.47  0.1550   20.000
       2068.0000    -1644.69  0.1546   20.000
       2069.0000    -1659.04  0.1541   20.000
       2070.0000    -1680.18  0.1536   20.000
       2071.0000    -1703.50  0.1531   20.000
       2072.0000    -1727.43  0.1527   20.000
       2073.0000    -1757.96  0.1521   20.000
       2074.0000    -1807.38  0.1511   20.000
       2075.0000    -1871.76  0.1498   20.000
       2076.0000    -1949.81  0.1483   20.000
       2077.0000    -2035.73  0.1466   20.000
       2078.0000    -2127.85  0.1448   20.000
       2079.0000    -2266.90  0.1428   20.000
       2080.0000    -2410.61  0.1410   20.000
       2081.0000    -2524.74  0.1395   20.000
       2082.0000    -2595.73  0.1386   20.000
       2083.0000    -2663.70  0.1378   20.000
       2084.0000    -2685.90  0.1374   20.000
       2085.0000     -610.36  0.2113   20.000
       2086.0000     -735.55  0.1986   20.000
       2087.0000     -825.11  0.1911   20.000
       2088.0000     -901.16  0.1858   20.000
       2089.0000     -957.98  0.1819   20.000
       2090.0000     -998.78  0.1789   20.000
       2091.0000    -1057.08  0.1763   20.000
       2092.0000    -1103.93  0.1740   20.000
       2093.0000    -1148.14  0.1720   20.000
       2094.0000    -1188.28  0.1701   20.000
       2095.0000    -1223.54  0.1685   20.000
       2096.0000    -1254.73  0.1670   20.000
       2097.0000    -1284.99  0.1656   20.000
       2098.0000    -1339.10  0.1639   20.000
       2099.0000    -1402.02  0.1620   20.000
       2100.0000    -1472.33  0.1598   20.000
       2101.0000    -1546.87  0.1576   20.000
       2102.0000    -1623.22  0.1552   20.000
       2103.0000    -1715.51  0.1529   20.000
       2104.0000    -1821.65  0.1508   20.000
       2105.0000    -1909.69  0.1490   20.000
       2106.0000    -1983.85  0.1476   20.000
       2107.0000    -2039.87  0.1465   20.000
       2108.0000    -2067.26  0.1459   20.000
       2109.0000     -570.55  0.2166   20.000
       2110.0000     -707.71  0.2014   20.000
       2111.0000     -799.17  0.1930   20.000
       2112.0000     -881.10  0.1872   20.000
       2113.0000     -942.49  0.1830   20.000
       2114.0000     -988.85  0.1798   20.000
       2115.0000    -1041.43  0.1770   20.000
       2116.0000    -1091.78  0.1746   20.000
       2117.0000    -1136.34  0.1725   20.000
       2118.0000    -1177.55  0.1706   20.000
       2119.0000    -1213.48  0.1689   20.000
       2120.0000    -1245.78  0.1675   20.000
       2121.0000    -1276.72  0.1660   20.000
       2122.0000    -1326.92  0.1643   20.000
       2123.0000    -1389.89  0.1624   20.000
       2124.0000    -1461.71  0.1602   20.000
       2125.0000    -1537.08  0.1579   20.000
       2126.0000    -1615.95  0.1554   20.000
       2127.0000    -1708.82  0.1530   20.000
       2128.0000    -1818.19  0.1509   20.000
       2129.0000    -1906.98  0.1491   20.000
       2130.0000    -1982.89  0.1476   20.000
       2131.0000    -2040.46  0.1464   20.000
       2132.0000    -2072.02  0.1458   20.000
       2133.0000    -2094.21  0.1454   20.000
       2134.0000    -2107.85  0.1451   20.000
       2135.0000    -2124.10  0.1448   20.000
       2136.0000    -2137.32  0.1446   20.000
       2137.0000    -2145.53  0.1444   20.000
       2138.0000    -2155.00  0.1442   20.000
       2139.0000    -2166.90  0.1441   20.000
       2140.0000    -2178.73  0.1439   20.000
       2141.0000    -2190.47  0.1438   20.000
       2142.0000    -2206.20  0.1436   20.000
       2143.0000    -2221.55  0.1434   20.000
       2144.0000    -2239.37  0.1432   20.000
       2145.0000    -2266.56  0.1428   20.000
       2146.0000    -2320.19  0.1421   20.000
       2147.0000    -2397.33  0.1412   20.000
       2148.0000    -2493.69  0.1400   20.000
       2149.0000    -2605.58  0.1385   20.000
       2150.0000    -2728.60  0.1370   20.000
       2151.0000    -2902.51  0.1353   20.000
       2152.0000    -3081.65  0.1338   20.000
       2153.0000    -3222.81  0.1327   20.000
       2154.0000    -3316.53  0.1319   20.000
       2155.0000    -3404.61  0.1312   20.000
       2156.0000    -3432.48  0.1310   20.000
       2157.0000    -3458.82  0.1308   20.000
       2158.0000     -660.85  0.2062   20.000
       2159.0000     -763.84  0.1957   20.000
       2160.0000     -853.87  0.1891   20.000
       2161.0000     -923.32  0.1842   20.000
       2162.0000     -975.01  0.1807   20.000
       2163.0000    -1022.13  0.1779   20.000
       2164.0000    -1076.25  0.1754   20.000
       2165.0000    -1121.69  0.1732   20.000
       2166.0000    -1165.45  0.1712   20.000
       2167.0000    -1202.72  0.1694   20.000
       2168.0000    -1236.38  0.1679   20.000
       2169.0000    -1268.66  0.1664   20.000
       2170.0000    -1313.33  0.1647   20.000
       2171.0000    -1378.57  0.1627   20.000
       2172.0000    -1450.55  0.1605   20.000
       2173.0000    -1525.83  0.1582   20.000
       2174.0000    -1602.36  0.1559   20.000
       2175.0000    -1680.68  0.1536   20.000
       2176.0000    -1788.19  0.1515   20.000
       2177.0000    -1877.34  0.1497   20.000
       2178.0000    -1952.25  0.1482   20.000
       2179.0000    -2005.64  0.1471   20.000
       2180.0000    -2034.45  0.1466   20.000
       2181.0000    -2053.41  0.1462   20.000
       2182.0000    -2068.00  0.1459   20.000
       2183.0000    -2083.34  0.1456   20.000
       2184.0000    -2099.22  0.1453   20.000
       2185.0000    -2114.11  0.1450   20.000
       2186.0000    -2127.14  0.1448   20.000
       2187.0000    -2138.99  0.1445   20.000
       2188.0000    -2148.03  0.1444   20.000
       2189.0000    -2158.00  0.1442   20.000
       2190.0000    -2184.65  0.1439   20.000
       2191.0000    -2206.99  0.1436   20.000
       2192.0000    -2227.80  0.1433   20.000
       2193.0000    -2246.92  0.1431   20.000
       2194.0000    -2270.11  0.1428   20.000
       2195.0000    -2295.10  0.1424   20.000
       2196.0000    -2329.51  0.1420   20.000
       2197.0000    -2373.51  0.1415   20.000
       2198.0000    -2450.37  0.1405   20.000
       2199.0000    -2547.67  0.1393   20.000
       2200.0000    -2600.34  0.1385   20.000
       2201.0000    -2652.53  0.1379   20.000
       2202.0000    -2700.95  0.1373   20.000
       2203.0000    -2729.32  0.1369   20.000
       2204.0000    -2741.52  0.1368   20.000
       2205.0000    -2748.58  0.1367   20.000
       2206.0000    -2754.12  0.1366   20.000
       2207.0000    -2759.08  0.1366   20.000
       2208.0000    -2763.85  0.1365   20.000
       2209.0000    -2768.51  0.1364   20.000
       2210.0000    -2773.11  0.1364   20.000
       2211.0000    -2777.87  0.1363   20.000
       2212.0000    -2783.15  0.1363   20.000
       2213.0000    -2790.00  0.1362   20.000
       2214.0000    -2802.60  0.1361   20.000
       2215.0000    -2815.21  0.1360   20.000
       2216.0000    -2828.79  0.1359   20.000
       2217.0000     -625.33  0.2098   20.000
       2218.0000     -750.11  0.1971   20.000
       2219.0000     -851.94  0.1892   20.000
       2220.0000     -937.93  0.1832   20.000
       2221.0000    -1001.68  0.1788   20.000
       2222.0000    -1093.05  0.1747   20.000
       2223.0000    -1163.03  0.1712   20.000
       2224.0000    -1232.71  0.1681   20.000
       2225.0000    -1286.54  0.1655   20.000
       2226.0000    -1356.45  0.1634   20.000
       2227.0000    -1399.96  0.1620   20.000
       2228.0000    -1435.62  0.1609   20.000
       2229.0000    -1463.78  0.1601   20.000
       2230.0000    -1488.88  0.1593   20.000
       2231.0000    -1512.25  0.1586   20.000
       2232.0000    -1534.19  0.1579   20.000
       2233.0000    -1554.87  0.1573   20.000
       2234.0000    -1574.36  0.1567   20.000
       2235.0000    -1592.73  0.1561   20.000
       2236.0000    -1610.06  0.1556   20.000
       2237.0000    -1626.39  0.1551   20.000
       2238.0000    -1643.71  0.1546   20.000
       2239.0000    -1659.76  0.1541   20.000
       2240.0000    -1680.88  0.1536   20.000
       2241.0000    -1706.49  0.1531   20.000
       2242.0000    -1733.37  0.1526   20.000
       2243.0000    -1767.01  0.1519   20.000
       2244.0000    -1827.86  0.1507   20.000
       2245.0000    -1899.49  0.1493   20.000
       2246.0000    -1959.22  0.1481   20.000
       2247.0000    -2010.96  0.1471   20.000
       2248.0000    -2039.50  0.1465   20.000
       2249.0000    -2079.43  0.1457   20.000
       2250.0000    -2114.23  0.1450   20.000
       2251.0000    -2136.10  0.1446   20.000
       2252.0000    -2147.16  0.1444   20.000
       2253.0000    -2158.14  0.1442   20.000
       2254.0000    -2170.35  0.1440   20.000
       2255.0000    -2182.15  0.1439   20.000
       2256.0000    -2193.85  0.1437   20.000
end
